34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
13:12:29.0 (373408)|USER_INFO|[EXTERNAL]|00550000005cg71|bfffollow@jr.te|Eastern Standard Time|GMT-04:00
13:12:29.0 (451169)|EXECUTION_STARTED
13:12:29.0 (457029)|CODE_UNIT_STARTED|[EXTERNAL]|01p50000002DHPJ|BFFFollow_Controller_Test.BFFFollow_Controller_checkChatterEnabled_Positive_Test
13:12:29.0 (750682)|HEAP_ALLOCATE|[72]|Bytes:3
13:12:29.0 (808075)|HEAP_ALLOCATE|[77]|Bytes:152
13:12:29.0 (836636)|HEAP_ALLOCATE|[342]|Bytes:408
13:12:29.0 (856666)|HEAP_ALLOCATE|[355]|Bytes:408
13:12:29.0 (875793)|HEAP_ALLOCATE|[467]|Bytes:48
13:12:29.0 (910441)|HEAP_ALLOCATE|[139]|Bytes:6
13:12:29.0 (929209)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:238
13:12:29.0 (948844)|METHOD_ENTRY|[2]|01p50000002DHPJ|BFFFollow_Controller_Test.BFFFollow_Controller_Test()
13:12:29.0 (954779)|STATEMENT_EXECUTE|[2]
13:12:29.0 (960705)|STATEMENT_EXECUTE|[2]
13:12:29.0 (998396)|HEAP_ALLOCATE|[50]|Bytes:5
13:12:29.0 (1026563)|HEAP_ALLOCATE|[56]|Bytes:5
13:12:29.0 (1037319)|HEAP_ALLOCATE|[64]|Bytes:7
13:12:29.0 (1485368)|SYSTEM_MODE_ENTER|false
13:12:29.0 (1508345)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
13:12:29.0 (1518240)|SYSTEM_MODE_EXIT|false
13:12:29.0 (1531270)|METHOD_EXIT|[2]|BFFFollow_Controller_Test
13:12:29.0 (1589230)|SYSTEM_MODE_ENTER|false
13:12:29.0 (1594438)|HEAP_ALLOCATE|[5]|Bytes:5
13:12:29.0 (1598648)|STATEMENT_EXECUTE|[4]
13:12:29.0 (1600129)|STATEMENT_EXECUTE|[5]
13:12:29.0 (1622868)|HEAP_ALLOCATE|[5]|Bytes:4
13:12:29.0 (1637257)|HEAP_ALLOCATE|[5]|Bytes:4
13:12:29.0 (1640691)|HEAP_ALLOCATE|[5]|Bytes:19
13:12:29.0 (1710189)|VARIABLE_SCOPE_BEGIN|[5]|data|Map<String,String>|true|false
13:12:29.0 (1763760)|VARIABLE_ASSIGNMENT|[5]|data|{"s":1,"v":{"mode":"checkChatterEnabled"}}|0x203dfb03
13:12:29.0 (1768170)|STATEMENT_EXECUTE|[7]
13:12:29.0 (3002616)|HEAP_ALLOCATE|[7]|Bytes:11
13:12:29.0 (3010502)|HEAP_ALLOCATE|[7]|Bytes:248
13:12:29.0 (3013322)|HEAP_ALLOCATE|[7]|Bytes:39
13:12:29.0 (3036518)|METHOD_ENTRY|[2]|01p50000002CIEo|ETLC_ApexBridge_Data.ETLC_ApexBridge_Data()
13:12:29.0 (3040844)|STATEMENT_EXECUTE|[2]
13:12:29.0 (3044840)|STATEMENT_EXECUTE|[2]
13:12:29.0 (3050881)|METHOD_EXIT|[2]|ETLC_ApexBridge_Data
13:12:29.0 (3857801)|HEAP_ALLOCATE|[7]|Bytes:36
13:12:29.0 (3877368)|CONSTRUCTOR_ENTRY|[7]|01p50000002CIEo|<init>()
13:12:29.0 (3912573)|VARIABLE_SCOPE_BEGIN|[2]|this|ETLC_ApexBridge_Data|true|false
