37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
11:39:30.0 (105321)|USER_INFO|[EXTERNAL]|00550000005cg71|bfffollow@jr.te|Eastern Standard Time|GMT-04:00
11:39:30.0 (141024)|EXECUTION_STARTED
11:39:30.0 (146880)|CODE_UNIT_STARTED|[EXTERNAL]|aura
11:39:30.0 (495032)|HEAP_ALLOCATE|[72]|Bytes:3
11:39:30.0 (550211)|HEAP_ALLOCATE|[77]|Bytes:152
11:39:30.0 (574176)|HEAP_ALLOCATE|[342]|Bytes:408
11:39:30.0 (599091)|HEAP_ALLOCATE|[355]|Bytes:408
11:39:30.0 (617049)|HEAP_ALLOCATE|[467]|Bytes:48
11:39:30.0 (645481)|HEAP_ALLOCATE|[139]|Bytes:6
11:39:30.0 (673370)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
11:39:30.0 (689447)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
11:39:30.0 (2608555)|CODE_UNIT_STARTED|[EXTERNAL]|01p50000002CIEm|ETLC_ApexBridge_Controller.execute
11:39:30.0 (2725879)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
11:39:30.0 (2731940)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
11:39:30.0 (2742232)|METHOD_ENTRY|[1]|01p50000002CIEm|ETLC_ApexBridge_Controller.ETLC_ApexBridge_Controller()
11:39:30.0 (2745885)|STATEMENT_EXECUTE|[1]
11:39:30.0 (2750334)|STATEMENT_EXECUTE|[1]
11:39:30.0 (2757749)|METHOD_EXIT|[1]|ETLC_ApexBridge_Controller
11:39:30.0 (2761890)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
11:39:30.0 (2774146)|SYSTEM_MODE_ENTER|false
11:39:30.0 (2783198)|VARIABLE_SCOPE_BEGIN|[3]|dataJson|String|false|false
11:39:30.0 (2819974)|VARIABLE_ASSIGNMENT|[3]|dataJson|"{\"operation\":\"BFFFol (73 more) ..."
11:39:30.0 (2831056)|STATEMENT_EXECUTE|[3]
11:39:30.0 (2836037)|STATEMENT_EXECUTE|[4]
11:39:30.0 (2928718)|VARIABLE_SCOPE_BEGIN|[4]|data|ETLC_ApexBridge_Data|true|false
11:39:30.0 (2939330)|VARIABLE_ASSIGNMENT|[4]|data|null|
11:39:30.0 (2941959)|STATEMENT_EXECUTE|[5]
11:39:30.0 (2943110)|STATEMENT_EXECUTE|[5]
11:39:30.0 (2944468)|STATEMENT_EXECUTE|[6]
11:39:30.0 (2959358)|HEAP_ALLOCATE|[6]|Bytes:11
11:39:30.0 (2965334)|HEAP_ALLOCATE|[6]|Bytes:248
11:39:30.0 (2967934)|HEAP_ALLOCATE|[6]|Bytes:39
11:39:30.0 (2999369)|METHOD_ENTRY|[2]|01p50000002CIEo|ETLC_ApexBridge_Data.ETLC_ApexBridge_Data()
11:39:30.0 (3002097)|STATEMENT_EXECUTE|[2]
11:39:30.0 (3005618)|STATEMENT_EXECUTE|[2]
11:39:30.0 (3011077)|METHOD_EXIT|[2]|ETLC_ApexBridge_Data
11:39:30.0 (3026856)|METHOD_ENTRY|[6]|01p50000002CIEo|ETLC_ApexBridge_Data.fromJSON(String)
11:39:30.0 (3046953)|VARIABLE_SCOPE_BEGIN|[60]|strJson|String|false|false
11:39:30.0 (3056334)|VARIABLE_ASSIGNMENT|[60]|strJson|"{\"operation\":\"BFFFol (73 more) ..."
11:39:30.0 (3060435)|STATEMENT_EXECUTE|[60]
11:39:30.0 (3061998)|STATEMENT_EXECUTE|[61]
11:39:30.0 (3070146)|HEAP_ALLOCATE|[61]|Bytes:20
11:39:30.0 (3089420)|HEAP_ALLOCATE|[50]|Bytes:5
11:39:30.0 (3110318)|HEAP_ALLOCATE|[56]|Bytes:5
11:39:30.0 (3118645)|HEAP_ALLOCATE|[64]|Bytes:7
11:39:30.0 (3210717)|HEAP_ALLOCATE|[61]|Bytes:24
11:39:30.0 (3221410)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
11:39:30.0 (3223561)|STATEMENT_EXECUTE|[1]
11:39:30.0 (3231339)|SYSTEM_METHOD_EXIT|[1]|Type
11:39:30.0 (3236886)|HEAP_ALLOCATE|[61]|Bytes:8
11:39:30.0 (3261761)|HEAP_ALLOCATE|[61]|Bytes:8
11:39:30.0 (3266388)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
11:39:30.0 (3299492)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x25e909d7
11:39:30.0 (3303079)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
11:39:30.0 (3419433)|VARIABLE_ASSIGNMENT|[4]|apextype|"ETLC_ApexBridge_Data"|0x624d130
11:39:30.0 (3487540)|HEAP_ALLOCATE|[61]|Bytes:8
11:39:30.0 (3526816)|HEAP_ALLOCATE|[61]|Bytes:24
11:39:30.0 (3536139)|SYSTEM_METHOD_ENTRY|[1]|JSON.JSON()
11:39:30.0 (3538037)|STATEMENT_EXECUTE|[1]
11:39:30.0 (3544499)|SYSTEM_METHOD_EXIT|[1]|JSON
11:39:30.0 (3556006)|METHOD_ENTRY|[61]||System.JSON.deserializeStrict(String, System.Type)
11:39:30.0 (3784850)|METHOD_EXIT|[61]||System.JSON.deserializeStrict(String, System.Type)
11:39:30.0 (3795864)|METHOD_EXIT|[6]|01p50000002CIEo|ETLC_ApexBridge_Data.fromJSON(String)
11:39:30.0 (3827449)|VARIABLE_ASSIGNMENT|[6]|data|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x792b6026
11:39:30.0 (3847371)|STATEMENT_EXECUTE|[7]
11:39:30.0 (3862555)|HEAP_ALLOCATE|[7]|Bytes:6
11:39:30.0 (3939689)|HEAP_ALLOCATE|[7]|Bytes:177
11:39:30.0 (3962783)|HEAP_ALLOCATE|[7]|Bytes:183
11:39:30.0 (3982837)|USER_DEBUG|[7]|DEBUG|data::ETLC_ApexBridge_Data:[debug=true, input={"mode":"fetchFollowedUsers"}, isSuccess=null, messages=null, operation=BFFFollow_Controller, output=null, outputFlag=null, records=null]
11:39:30.0 (3990417)|STATEMENT_EXECUTE|[8]
11:39:30.0 (4052927)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x792b6026
11:39:30.0 (4073272)|METHOD_ENTRY|[8]||System.Type.forName(String)
11:39:30.0 (4278424)|METHOD_EXIT|[8]||System.Type.forName(String)
11:39:30.0 (4289425)|METHOD_ENTRY|[8]||System.Type.newInstance()
11:39:30.0 (4408521)|STATEMENT_EXECUTE|[1]
11:39:30.0 (4419471)|HEAP_ALLOCATE|[33]|Bytes:5
11:39:30.0 (4431739)|METHOD_EXIT|[1]|BFFFollow_Controller
11:39:30.0 (4436455)|HEAP_ALLOCATE|[33]|Bytes:4
11:39:30.0 (4440388)|VARIABLE_SCOPE_BEGIN|[1]|this|BFFFollow_Controller|true|false
11:39:30.0 (4457198)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x765754ab
11:39:30.0 (4465574)|HEAP_ALLOCATE|[33]|Bytes:5
11:39:30.0 (4473791)|HEAP_ALLOCATE|[33]|Bytes:11
11:39:30.0 (4480992)|METHOD_ENTRY|[1]|01p50000002CIEj|ETLC_ApexBridge_Abstract.ETLC_ApexBridge_Abstract()
11:39:30.0 (4483319)|STATEMENT_EXECUTE|[1]
11:39:30.0 (4485779)|STATEMENT_EXECUTE|[1]
11:39:30.0 (4490517)|METHOD_EXIT|[1]|ETLC_ApexBridge_Abstract
11:39:30.0 (4500807)|CONSTRUCTOR_ENTRY|[EXTERNAL]|01p50000002CIEj|<init>()
11:39:30.0 (4507318)|VARIABLE_SCOPE_BEGIN|[1]|this|ETLC_ApexBridge_Abstract|true|false
11:39:30.0 (4521406)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x765754ab
11:39:30.0 (4534453)|STATEMENT_EXECUTE|[1]
11:39:30.0 (4538283)|CONSTRUCTOR_EXIT|[EXTERNAL]|01p50000002CIEj|<init>()
11:39:30.0 (4543444)|STATEMENT_EXECUTE|[1]
11:39:30.0 (4548134)|HEAP_ALLOCATE|[33]|Bytes:5
11:39:30.0 (4563847)|METHOD_EXIT|[8]||System.Type.newInstance()
11:39:30.0 (4571359)|VARIABLE_SCOPE_BEGIN|[8]|executor|ETLC_ApexBridge_Abstract|true|false
11:39:30.0 (4584391)|VARIABLE_ASSIGNMENT|[8]|executor|{}|0x765754ab
11:39:30.0 (4587176)|STATEMENT_EXECUTE|[9]
11:39:30.0 (4606802)|METHOD_ENTRY|[9]|01p50000002D8iw|BFFFollow_Controller.process(ETLC_ApexBridge_Data)
