37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
20:25:13.0 (483354)|USER_INFO|[EXTERNAL]|00550000005cg71|bfffollow@jr.te|Eastern Standard Time|GMT-04:00
20:25:13.0 (530015)|EXECUTION_STARTED
20:25:13.0 (535019)|CODE_UNIT_STARTED|[EXTERNAL]|aura
20:25:13.0 (908206)|HEAP_ALLOCATE|[72]|Bytes:3
20:25:13.0 (997730)|HEAP_ALLOCATE|[77]|Bytes:152
20:25:13.0 (1017837)|HEAP_ALLOCATE|[342]|Bytes:408
20:25:13.0 (1036594)|HEAP_ALLOCATE|[355]|Bytes:408
20:25:13.0 (1053042)|HEAP_ALLOCATE|[467]|Bytes:48
20:25:13.0 (1083664)|HEAP_ALLOCATE|[139]|Bytes:6
20:25:13.0 (1113980)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
20:25:13.0 (1157296)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
20:25:13.0 (2385861)|CODE_UNIT_STARTED|[EXTERNAL]|01p50000002CIEm|ETLC_ApexBridge_Controller.execute
20:25:13.0 (3377984)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
20:25:13.0 (3385913)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
20:25:13.0 (3403836)|METHOD_ENTRY|[1]|01p50000002CIEm|ETLC_ApexBridge_Controller.ETLC_ApexBridge_Controller()
20:25:13.0 (3407553)|STATEMENT_EXECUTE|[1]
20:25:13.0 (3413165)|STATEMENT_EXECUTE|[1]
20:25:13.0 (3424384)|METHOD_EXIT|[1]|ETLC_ApexBridge_Controller
20:25:13.0 (3430195)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
20:25:13.0 (3440489)|SYSTEM_MODE_ENTER|false
20:25:13.0 (3617727)|VARIABLE_SCOPE_BEGIN|[3]|dataJson|String|false|false
20:25:13.0 (3667184)|VARIABLE_ASSIGNMENT|[3]|dataJson|"{\"operation\":\"BFFFol (73 more) ..."
20:25:13.0 (3681882)|STATEMENT_EXECUTE|[3]
20:25:13.0 (3683597)|STATEMENT_EXECUTE|[4]
20:25:13.0 (6669070)|VARIABLE_SCOPE_BEGIN|[4]|data|ETLC_ApexBridge_Data|true|false
20:25:13.0 (6692198)|VARIABLE_ASSIGNMENT|[4]|data|null|
20:25:13.0 (6696880)|STATEMENT_EXECUTE|[5]
20:25:13.0 (6698670)|STATEMENT_EXECUTE|[5]
20:25:13.0 (6700250)|STATEMENT_EXECUTE|[6]
20:25:13.0 (6723087)|HEAP_ALLOCATE|[6]|Bytes:11
20:25:13.0 (6736481)|HEAP_ALLOCATE|[6]|Bytes:248
20:25:13.0 (6743069)|HEAP_ALLOCATE|[6]|Bytes:39
20:25:13.0 (6790775)|METHOD_ENTRY|[2]|01p50000002CIEo|ETLC_ApexBridge_Data.ETLC_ApexBridge_Data()
20:25:13.0 (6794220)|STATEMENT_EXECUTE|[2]
20:25:13.0 (6799610)|STATEMENT_EXECUTE|[2]
20:25:13.0 (6808569)|METHOD_EXIT|[2]|ETLC_ApexBridge_Data
20:25:13.0 (6849401)|METHOD_ENTRY|[6]|01p50000002CIEo|ETLC_ApexBridge_Data.fromJSON(String)
20:25:13.0 (6877242)|VARIABLE_SCOPE_BEGIN|[60]|strJson|String|false|false
20:25:13.0 (6889288)|VARIABLE_ASSIGNMENT|[60]|strJson|"{\"operation\":\"BFFFol (73 more) ..."
20:25:13.0 (6893568)|STATEMENT_EXECUTE|[60]
20:25:13.0 (6894750)|STATEMENT_EXECUTE|[61]
20:25:13.0 (6903606)|HEAP_ALLOCATE|[61]|Bytes:20
20:25:13.0 (6937019)|HEAP_ALLOCATE|[50]|Bytes:5
20:25:13.0 (6965637)|HEAP_ALLOCATE|[56]|Bytes:5
20:25:13.0 (6974502)|HEAP_ALLOCATE|[64]|Bytes:7
20:25:13.0 (7097907)|HEAP_ALLOCATE|[61]|Bytes:24
20:25:13.0 (7114668)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
20:25:13.0 (7118322)|STATEMENT_EXECUTE|[1]
20:25:13.0 (7135268)|SYSTEM_METHOD_EXIT|[1]|Type
20:25:13.0 (7145904)|HEAP_ALLOCATE|[61]|Bytes:8
20:25:13.0 (7171503)|HEAP_ALLOCATE|[61]|Bytes:8
20:25:13.0 (7179391)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
20:25:13.0 (7250157)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x4279e370
20:25:13.0 (7257326)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
20:25:13.0 (7457197)|VARIABLE_ASSIGNMENT|[4]|apextype|"ETLC_ApexBridge_Data"|0x2c114d5d
20:25:13.0 (7550464)|HEAP_ALLOCATE|[61]|Bytes:8
20:25:13.0 (7600813)|HEAP_ALLOCATE|[61]|Bytes:24
20:25:13.0 (7616964)|SYSTEM_METHOD_ENTRY|[1]|JSON.JSON()
20:25:13.0 (7619967)|STATEMENT_EXECUTE|[1]
20:25:13.0 (7632722)|SYSTEM_METHOD_EXIT|[1]|JSON
20:25:13.0 (7649623)|METHOD_ENTRY|[61]||System.JSON.deserializeStrict(String, System.Type)
20:25:13.0 (8415703)|METHOD_EXIT|[61]||System.JSON.deserializeStrict(String, System.Type)
20:25:13.0 (8429487)|METHOD_EXIT|[6]|01p50000002CIEo|ETLC_ApexBridge_Data.fromJSON(String)
20:25:13.0 (8493605)|VARIABLE_ASSIGNMENT|[6]|data|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x53523056
20:25:13.0 (8499147)|STATEMENT_EXECUTE|[7]
20:25:13.0 (8509024)|HEAP_ALLOCATE|[7]|Bytes:6
20:25:13.0 (8585330)|HEAP_ALLOCATE|[7]|Bytes:177
20:25:13.0 (8607345)|HEAP_ALLOCATE|[7]|Bytes:183
20:25:13.0 (8628807)|USER_DEBUG|[7]|DEBUG|data::ETLC_ApexBridge_Data:[debug=true, input={"mode":"fetchFollowedUsers"}, isSuccess=null, messages=null, operation=BFFFollow_Controller, output=null, outputFlag=null, records=null]
20:25:13.0 (8635873)|STATEMENT_EXECUTE|[8]
20:25:13.0 (8693153)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x53523056
20:25:13.0 (8712923)|METHOD_ENTRY|[8]||System.Type.forName(String)
20:25:13.0 (10447021)|METHOD_EXIT|[8]||System.Type.forName(String)
20:25:13.0 (10460438)|METHOD_ENTRY|[8]||System.Type.newInstance()
20:25:13.0 (12033571)|STATEMENT_EXECUTE|[1]
20:25:13.0 (12048265)|HEAP_ALLOCATE|[33]|Bytes:5
20:25:13.0 (12066524)|METHOD_EXIT|[1]|BFFFollow_Controller
20:25:13.0 (12079480)|HEAP_ALLOCATE|[33]|Bytes:4
20:25:13.0 (12088456)|VARIABLE_SCOPE_BEGIN|[1]|this|BFFFollow_Controller|true|false
20:25:13.0 (12106131)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2b60f892
20:25:13.0 (12115015)|HEAP_ALLOCATE|[33]|Bytes:5
20:25:13.0 (12123705)|HEAP_ALLOCATE|[33]|Bytes:11
20:25:13.0 (12140756)|METHOD_ENTRY|[1]|01p50000002CIEj|ETLC_ApexBridge_Abstract.ETLC_ApexBridge_Abstract()
20:25:13.0 (12143489)|STATEMENT_EXECUTE|[1]
20:25:13.0 (12146838)|STATEMENT_EXECUTE|[1]
20:25:13.0 (12154416)|METHOD_EXIT|[1]|ETLC_ApexBridge_Abstract
20:25:13.0 (12162644)|CONSTRUCTOR_ENTRY|[EXTERNAL]|01p50000002CIEj|<init>()
20:25:13.0 (12182522)|VARIABLE_SCOPE_BEGIN|[1]|this|ETLC_ApexBridge_Abstract|true|false
