37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
16:09:51.0 (390573)|USER_INFO|[EXTERNAL]|00550000005cg71|bfffollow@jr.te|Eastern Standard Time|GMT-04:00
16:09:51.0 (436084)|EXECUTION_STARTED
16:09:51.0 (442218)|CODE_UNIT_STARTED|[EXTERNAL]|aura
16:09:51.0 (829211)|HEAP_ALLOCATE|[72]|Bytes:3
16:09:51.0 (890440)|HEAP_ALLOCATE|[77]|Bytes:152
16:09:51.0 (905413)|HEAP_ALLOCATE|[342]|Bytes:408
16:09:51.0 (921813)|HEAP_ALLOCATE|[355]|Bytes:408
16:09:51.0 (936970)|HEAP_ALLOCATE|[467]|Bytes:48
16:09:51.0 (968970)|HEAP_ALLOCATE|[139]|Bytes:6
16:09:51.0 (995119)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
16:09:51.0 (1030327)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
16:09:51.0 (2101682)|CODE_UNIT_STARTED|[EXTERNAL]|01p50000002CIEm|ETLC_ApexBridge_Controller.execute
16:09:51.0 (2866838)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
16:09:51.0 (2880469)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
16:09:51.0 (2938386)|METHOD_ENTRY|[1]|01p50000002CIEm|ETLC_ApexBridge_Controller.ETLC_ApexBridge_Controller()
16:09:51.0 (2946610)|STATEMENT_EXECUTE|[1]
16:09:51.0 (2967157)|STATEMENT_EXECUTE|[1]
16:09:51.0 (3007511)|METHOD_EXIT|[1]|ETLC_ApexBridge_Controller
16:09:51.0 (3016297)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
16:09:51.0 (3028591)|SYSTEM_MODE_ENTER|false
16:09:51.0 (3040155)|VARIABLE_SCOPE_BEGIN|[3]|dataJson|String|false|false
16:09:51.0 (3111645)|VARIABLE_ASSIGNMENT|[3]|dataJson|"{\"operation\":\"BFFFol (73 more) ..."
16:09:51.0 (3129803)|STATEMENT_EXECUTE|[3]
16:09:51.0 (3131836)|STATEMENT_EXECUTE|[4]
16:09:51.0 (5153069)|VARIABLE_SCOPE_BEGIN|[4]|data|ETLC_ApexBridge_Data|true|false
16:09:51.0 (5170673)|VARIABLE_ASSIGNMENT|[4]|data|null|
16:09:51.0 (5175626)|STATEMENT_EXECUTE|[5]
16:09:51.0 (5178444)|STATEMENT_EXECUTE|[5]
16:09:51.0 (5180463)|STATEMENT_EXECUTE|[6]
16:09:51.0 (5201698)|HEAP_ALLOCATE|[6]|Bytes:11
16:09:51.0 (5217997)|HEAP_ALLOCATE|[6]|Bytes:248
16:09:51.0 (5226647)|HEAP_ALLOCATE|[6]|Bytes:39
16:09:51.0 (5277468)|METHOD_ENTRY|[2]|01p50000002CIEo|ETLC_ApexBridge_Data.ETLC_ApexBridge_Data()
16:09:51.0 (5284272)|STATEMENT_EXECUTE|[2]
16:09:51.0 (5291339)|STATEMENT_EXECUTE|[2]
16:09:51.0 (5304222)|METHOD_EXIT|[2]|ETLC_ApexBridge_Data
16:09:51.0 (5355046)|METHOD_ENTRY|[6]|01p50000002CIEo|ETLC_ApexBridge_Data.fromJSON(String)
16:09:51.0 (5386489)|VARIABLE_SCOPE_BEGIN|[60]|strJson|String|false|false
16:09:51.0 (5401776)|VARIABLE_ASSIGNMENT|[60]|strJson|"{\"operation\":\"BFFFol (73 more) ..."
16:09:51.0 (5409096)|STATEMENT_EXECUTE|[60]
16:09:51.0 (5411694)|STATEMENT_EXECUTE|[61]
16:09:51.0 (5425352)|HEAP_ALLOCATE|[61]|Bytes:20
16:09:51.0 (5457036)|HEAP_ALLOCATE|[50]|Bytes:5
16:09:51.0 (5489452)|HEAP_ALLOCATE|[56]|Bytes:5
16:09:51.0 (5500340)|HEAP_ALLOCATE|[64]|Bytes:7
16:09:51.0 (5597089)|HEAP_ALLOCATE|[61]|Bytes:24
16:09:51.0 (5613474)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
16:09:51.0 (5616821)|STATEMENT_EXECUTE|[1]
16:09:51.0 (5625437)|SYSTEM_METHOD_EXIT|[1]|Type
16:09:51.0 (5631873)|HEAP_ALLOCATE|[61]|Bytes:8
16:09:51.0 (5655809)|HEAP_ALLOCATE|[61]|Bytes:8
16:09:51.0 (5660424)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
16:09:51.0 (5727591)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x22263d05
16:09:51.0 (5732519)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
16:09:51.0 (5889629)|VARIABLE_ASSIGNMENT|[4]|apextype|"ETLC_ApexBridge_Data"|0xc8ab28c
16:09:51.0 (5964309)|HEAP_ALLOCATE|[61]|Bytes:8
16:09:51.0 (6003845)|HEAP_ALLOCATE|[61]|Bytes:24
16:09:51.0 (6020366)|SYSTEM_METHOD_ENTRY|[1]|JSON.JSON()
16:09:51.0 (6023422)|STATEMENT_EXECUTE|[1]
16:09:51.0 (6031379)|SYSTEM_METHOD_EXIT|[1]|JSON
16:09:51.0 (6044984)|METHOD_ENTRY|[61]||System.JSON.deserializeStrict(String, System.Type)
16:09:51.0 (6666600)|METHOD_EXIT|[61]||System.JSON.deserializeStrict(String, System.Type)
16:09:51.0 (6676463)|METHOD_EXIT|[6]|01p50000002CIEo|ETLC_ApexBridge_Data.fromJSON(String)
16:09:51.0 (6745854)|VARIABLE_ASSIGNMENT|[6]|data|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x56aa57a0
16:09:51.0 (6751229)|STATEMENT_EXECUTE|[7]
16:09:51.0 (6761285)|HEAP_ALLOCATE|[7]|Bytes:6
16:09:51.0 (6840971)|HEAP_ALLOCATE|[7]|Bytes:177
16:09:51.0 (6862293)|HEAP_ALLOCATE|[7]|Bytes:183
16:09:51.0 (6882176)|USER_DEBUG|[7]|DEBUG|data::ETLC_ApexBridge_Data:[debug=true, input={"mode":"fetchFollowedUsers"}, isSuccess=null, messages=null, operation=BFFFollow_Controller, output=null, outputFlag=null, records=null]
16:09:51.0 (6889370)|STATEMENT_EXECUTE|[8]
16:09:51.0 (6950339)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x56aa57a0
16:09:51.0 (6970656)|METHOD_ENTRY|[8]||System.Type.forName(String)
16:09:51.0 (8836821)|METHOD_EXIT|[8]||System.Type.forName(String)
16:09:51.0 (8850053)|METHOD_ENTRY|[8]||System.Type.newInstance()
16:09:51.0 (10155062)|STATEMENT_EXECUTE|[1]
16:09:51.0 (10167408)|HEAP_ALLOCATE|[33]|Bytes:5
16:09:51.0 (10187708)|METHOD_EXIT|[1]|BFFFollow_Controller
16:09:51.0 (10203286)|HEAP_ALLOCATE|[33]|Bytes:4
16:09:51.0 (10211431)|VARIABLE_SCOPE_BEGIN|[1]|this|BFFFollow_Controller|true|false
16:09:51.0 (10234476)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4edf6581
16:09:51.0 (10242836)|HEAP_ALLOCATE|[33]|Bytes:5
16:09:51.0 (10251325)|HEAP_ALLOCATE|[33]|Bytes:11
16:09:51.0 (10273611)|METHOD_ENTRY|[1]|01p50000002CIEj|ETLC_ApexBridge_Abstract.ETLC_ApexBridge_Abstract()
16:09:51.0 (10277395)|STATEMENT_EXECUTE|[1]
16:09:51.0 (10281120)|STATEMENT_EXECUTE|[1]
16:09:51.0 (10287292)|METHOD_EXIT|[1]|ETLC_ApexBridge_Abstract
16:09:51.0 (10295747)|CONSTRUCTOR_ENTRY|[EXTERNAL]|01p50000002CIEj|<init>()
16:09:51.0 (10314024)|VARIABLE_SCOPE_BEGIN|[1]|this|ETLC_ApexBridge_Abstract|true|false
16:09:51.0 (10329838)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4edf6581
16:09:51.0 (10344358)|STATEMENT_EXECUTE|[1]
16:09:51.0 (10350013)|CONSTRUCTOR_EXIT|[EXTERNAL]|01p50000002CIEj|<init>()
16:09:51.0 (10355007)|STATEMENT_EXECUTE|[1]
16:09:51.0 (10359908)|HEAP_ALLOCATE|[33]|Bytes:5
16:09:51.0 (10377858)|METHOD_EXIT|[8]||System.Type.newInstance()
16:09:51.0 (10385444)|VARIABLE_SCOPE_BEGIN|[8]|executor|ETLC_ApexBridge_Abstract|true|false
16:09:51.0 (10398589)|VARIABLE_ASSIGNMENT|[8]|executor|{}|0x4edf6581
16:09:51.0 (10401130)|STATEMENT_EXECUTE|[9]
16:09:51.0 (10441880)|METHOD_ENTRY|[9]|01p50000002D8iw|BFFFollow_Controller.process(ETLC_ApexBridge_Data)
16:09:51.0 (10467438)|VARIABLE_SCOPE_BEGIN|[3]|this|BFFFollow_Controller|true|false
16:09:51.0 (10481842)|VARIABLE_ASSIGNMENT|[3]|this|{}|0x4edf6581
16:09:51.0 (10485054)|VARIABLE_SCOPE_BEGIN|[3]|data|ETLC_ApexBridge_Data|true|false
16:09:51.0 (10513469)|VARIABLE_ASSIGNMENT|[3]|data|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x56aa57a0
16:09:51.0 (10523616)|HEAP_ALLOCATE|[4]|Bytes:5
16:09:51.0 (10527326)|STATEMENT_EXECUTE|[3]
16:09:51.0 (10528477)|STATEMENT_EXECUTE|[4]
16:09:51.0 (10605666)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x56aa57a0
16:09:51.0 (10638261)|VARIABLE_ASSIGNMENT|[4]|BFFFollow_Controller.debugFlag|true
16:09:51.0 (10685316)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x56aa57a0
16:09:51.0 (10698234)|STATEMENT_EXECUTE|[5]
16:09:51.0 (10740332)|USER_DEBUG|[5]|DEBUG|ETLC_ApexBridge_Data:[debug=true, input={"mode":"fetchFollowedUsers"}, isSuccess=null, messages=null, operation=BFFFollow_Controller, output=null, outputFlag=null, records=null]
16:09:51.0 (10747914)|STATEMENT_EXECUTE|[7]
