37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
21:43:55.0 (362324)|USER_INFO|[EXTERNAL]|00550000005cg71|bfffollow@jr.te|Eastern Standard Time|GMT-04:00
21:43:55.0 (411288)|EXECUTION_STARTED
21:43:55.0 (418844)|CODE_UNIT_STARTED|[EXTERNAL]|aura
21:43:55.0 (981468)|HEAP_ALLOCATE|[72]|Bytes:3
21:43:55.0 (1057263)|HEAP_ALLOCATE|[77]|Bytes:152
21:43:55.0 (1091946)|HEAP_ALLOCATE|[342]|Bytes:408
21:43:55.0 (1128510)|HEAP_ALLOCATE|[355]|Bytes:408
21:43:55.0 (1161943)|HEAP_ALLOCATE|[467]|Bytes:48
21:43:55.0 (1205120)|HEAP_ALLOCATE|[139]|Bytes:6
21:43:55.0 (1248585)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
21:43:55.0 (1271750)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
21:43:55.0 (2131595)|CODE_UNIT_STARTED|[EXTERNAL]|01p50000002CIEm|ETLC_ApexBridge_Controller.execute
21:43:55.0 (2871844)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
21:43:55.0 (2878830)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
21:43:55.0 (2894500)|METHOD_ENTRY|[1]|01p50000002CIEm|ETLC_ApexBridge_Controller.ETLC_ApexBridge_Controller()
21:43:55.0 (2898558)|STATEMENT_EXECUTE|[1]
21:43:55.0 (2903418)|STATEMENT_EXECUTE|[1]
21:43:55.0 (2910223)|METHOD_EXIT|[1]|ETLC_ApexBridge_Controller
21:43:55.0 (2914571)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
21:43:55.0 (2925295)|SYSTEM_MODE_ENTER|false
21:43:55.0 (2937257)|VARIABLE_SCOPE_BEGIN|[3]|dataJson|String|false|false
21:43:55.0 (2969389)|VARIABLE_ASSIGNMENT|[3]|dataJson|"{\"operation\":\"BFFFol (73 more) ..."
21:43:55.0 (2982169)|STATEMENT_EXECUTE|[3]
21:43:55.0 (2983648)|STATEMENT_EXECUTE|[4]
21:43:55.0 (4966777)|VARIABLE_SCOPE_BEGIN|[4]|data|ETLC_ApexBridge_Data|true|false
21:43:55.0 (4981558)|VARIABLE_ASSIGNMENT|[4]|data|null|
21:43:55.0 (4984524)|STATEMENT_EXECUTE|[5]
21:43:55.0 (4986129)|STATEMENT_EXECUTE|[5]
21:43:55.0 (4987015)|STATEMENT_EXECUTE|[6]
21:43:55.0 (5003207)|HEAP_ALLOCATE|[6]|Bytes:11
21:43:55.0 (5010276)|HEAP_ALLOCATE|[6]|Bytes:248
21:43:55.0 (5013665)|HEAP_ALLOCATE|[6]|Bytes:39
21:43:55.0 (5053678)|METHOD_ENTRY|[2]|01p50000002CIEo|ETLC_ApexBridge_Data.ETLC_ApexBridge_Data()
21:43:55.0 (5057255)|STATEMENT_EXECUTE|[2]
21:43:55.0 (5061503)|STATEMENT_EXECUTE|[2]
21:43:55.0 (5067128)|METHOD_EXIT|[2]|ETLC_ApexBridge_Data
21:43:55.0 (5101464)|METHOD_ENTRY|[6]|01p50000002CIEo|ETLC_ApexBridge_Data.fromJSON(String)
21:43:55.0 (5138744)|VARIABLE_SCOPE_BEGIN|[60]|strJson|String|false|false
21:43:55.0 (5151101)|VARIABLE_ASSIGNMENT|[60]|strJson|"{\"operation\":\"BFFFol (73 more) ..."
21:43:55.0 (5155468)|STATEMENT_EXECUTE|[60]
21:43:55.0 (5156786)|STATEMENT_EXECUTE|[61]
21:43:55.0 (5169425)|HEAP_ALLOCATE|[61]|Bytes:20
21:43:55.0 (5191419)|HEAP_ALLOCATE|[50]|Bytes:5
21:43:55.0 (5215955)|HEAP_ALLOCATE|[56]|Bytes:5
21:43:55.0 (5225391)|HEAP_ALLOCATE|[64]|Bytes:7
21:43:55.0 (5329182)|HEAP_ALLOCATE|[61]|Bytes:24
21:43:55.0 (5340695)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
