37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
21:55:01.0 (472159)|USER_INFO|[EXTERNAL]|00550000005cg71|bfffollow@jr.te|Eastern Standard Time|GMT-04:00
21:55:01.0 (522415)|EXECUTION_STARTED
21:55:01.0 (528326)|CODE_UNIT_STARTED|[EXTERNAL]|aura
21:55:01.0 (886980)|HEAP_ALLOCATE|[72]|Bytes:3
21:55:01.0 (928696)|HEAP_ALLOCATE|[77]|Bytes:152
21:55:01.0 (954168)|HEAP_ALLOCATE|[342]|Bytes:408
21:55:01.0 (981920)|HEAP_ALLOCATE|[355]|Bytes:408
21:55:01.0 (1007868)|HEAP_ALLOCATE|[467]|Bytes:48
21:55:01.0 (1045395)|HEAP_ALLOCATE|[139]|Bytes:6
21:55:01.0 (1075535)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
21:55:01.0 (1109656)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
21:55:01.0 (2025630)|CODE_UNIT_STARTED|[EXTERNAL]|01p50000002CIEm|ETLC_ApexBridge_Controller.execute
21:55:01.0 (2738829)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
21:55:01.0 (2747892)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
21:55:01.0 (2798318)|METHOD_ENTRY|[1]|01p50000002CIEm|ETLC_ApexBridge_Controller.ETLC_ApexBridge_Controller()
21:55:01.0 (2804407)|STATEMENT_EXECUTE|[1]
21:55:01.0 (2810295)|STATEMENT_EXECUTE|[1]
21:55:01.0 (2842413)|METHOD_EXIT|[1]|ETLC_ApexBridge_Controller
21:55:01.0 (2851880)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
21:55:01.0 (2864346)|SYSTEM_MODE_ENTER|false
21:55:01.0 (2882338)|VARIABLE_SCOPE_BEGIN|[3]|dataJson|String|false|false
21:55:01.0 (2937383)|VARIABLE_ASSIGNMENT|[3]|dataJson|"{\"operation\":\"BFFFol (73 more) ..."
21:55:01.0 (2957921)|STATEMENT_EXECUTE|[3]
21:55:01.0 (2960704)|STATEMENT_EXECUTE|[4]
21:55:01.0 (5376923)|VARIABLE_SCOPE_BEGIN|[4]|data|ETLC_ApexBridge_Data|true|false
21:55:01.0 (5396558)|VARIABLE_ASSIGNMENT|[4]|data|null|
21:55:01.0 (5400905)|STATEMENT_EXECUTE|[5]
21:55:01.0 (5403135)|STATEMENT_EXECUTE|[5]
21:55:01.0 (5404590)|STATEMENT_EXECUTE|[6]
21:55:01.0 (5425550)|HEAP_ALLOCATE|[6]|Bytes:11
21:55:01.0 (5437858)|HEAP_ALLOCATE|[6]|Bytes:248
21:55:01.0 (5445632)|HEAP_ALLOCATE|[6]|Bytes:39
21:55:01.0 (5496136)|METHOD_ENTRY|[2]|01p50000002CIEo|ETLC_ApexBridge_Data.ETLC_ApexBridge_Data()
21:55:01.0 (5501783)|STATEMENT_EXECUTE|[2]
21:55:01.0 (5508186)|STATEMENT_EXECUTE|[2]
21:55:01.0 (5522190)|METHOD_EXIT|[2]|ETLC_ApexBridge_Data
21:55:01.0 (5612765)|METHOD_ENTRY|[6]|01p50000002CIEo|ETLC_ApexBridge_Data.fromJSON(String)
21:55:01.0 (5649705)|VARIABLE_SCOPE_BEGIN|[60]|strJson|String|false|false
21:55:01.0 (5665221)|VARIABLE_ASSIGNMENT|[60]|strJson|"{\"operation\":\"BFFFol (73 more) ..."
21:55:01.0 (5671251)|STATEMENT_EXECUTE|[60]
21:55:01.0 (5673335)|STATEMENT_EXECUTE|[61]
21:55:01.0 (5685283)|HEAP_ALLOCATE|[61]|Bytes:20
21:55:01.0 (5713967)|HEAP_ALLOCATE|[50]|Bytes:5
21:55:01.0 (5744926)|HEAP_ALLOCATE|[56]|Bytes:5
21:55:01.0 (5759345)|HEAP_ALLOCATE|[64]|Bytes:7
21:55:01.0 (5876538)|HEAP_ALLOCATE|[61]|Bytes:24
21:55:01.0 (5891643)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
21:55:01.0 (5895213)|STATEMENT_EXECUTE|[1]
21:55:01.0 (5910791)|SYSTEM_METHOD_EXIT|[1]|Type
21:55:01.0 (5919775)|HEAP_ALLOCATE|[61]|Bytes:8
21:55:01.0 (5942030)|HEAP_ALLOCATE|[61]|Bytes:8
21:55:01.0 (5948878)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
21:55:01.0 (6019175)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x114f72e0
21:55:01.0 (6027020)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
21:55:01.0 (6218108)|VARIABLE_ASSIGNMENT|[4]|apextype|"ETLC_ApexBridge_Data"|0x15529602
21:55:01.0 (6313714)|HEAP_ALLOCATE|[61]|Bytes:8
21:55:01.0 (6368789)|HEAP_ALLOCATE|[61]|Bytes:24
21:55:01.0 (6384910)|SYSTEM_METHOD_ENTRY|[1]|JSON.JSON()
21:55:01.0 (6388625)|STATEMENT_EXECUTE|[1]
21:55:01.0 (6404295)|SYSTEM_METHOD_EXIT|[1]|JSON
21:55:01.0 (6426794)|METHOD_ENTRY|[61]||System.JSON.deserializeStrict(String, System.Type)
21:55:01.0 (7323840)|METHOD_EXIT|[61]||System.JSON.deserializeStrict(String, System.Type)
21:55:01.0 (7342086)|METHOD_EXIT|[6]|01p50000002CIEo|ETLC_ApexBridge_Data.fromJSON(String)
21:55:01.0 (7446576)|VARIABLE_ASSIGNMENT|[6]|data|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x597c909a
21:55:01.0 (7454383)|STATEMENT_EXECUTE|[7]
21:55:01.0 (7468008)|HEAP_ALLOCATE|[7]|Bytes:6
21:55:01.0 (7575312)|HEAP_ALLOCATE|[7]|Bytes:177
21:55:01.0 (7611223)|HEAP_ALLOCATE|[7]|Bytes:183
21:55:01.0 (7668483)|USER_DEBUG|[7]|DEBUG|data::ETLC_ApexBridge_Data:[debug=true, input={"mode":"fetchFollowedUsers"}, isSuccess=null, messages=null, operation=BFFFollow_Controller, output=null, outputFlag=null, records=null]
21:55:01.0 (7682127)|STATEMENT_EXECUTE|[8]
21:55:01.0 (7769390)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x597c909a
21:55:01.0 (7800012)|METHOD_ENTRY|[8]||System.Type.forName(String)
21:55:01.0 (10268349)|METHOD_EXIT|[8]||System.Type.forName(String)
21:55:01.0 (10288269)|METHOD_ENTRY|[8]||System.Type.newInstance()
21:55:01.0 (11890633)|STATEMENT_EXECUTE|[1]
21:55:01.0 (11904963)|HEAP_ALLOCATE|[33]|Bytes:5
21:55:01.0 (11922260)|METHOD_EXIT|[1]|BFFFollow_Controller
21:55:01.0 (11936171)|HEAP_ALLOCATE|[33]|Bytes:4
21:55:01.0 (11951854)|VARIABLE_SCOPE_BEGIN|[1]|this|BFFFollow_Controller|true|false
21:55:01.0 (11972002)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x61a6f5d8
21:55:01.0 (11981361)|HEAP_ALLOCATE|[33]|Bytes:5
21:55:01.0 (11989825)|HEAP_ALLOCATE|[33]|Bytes:11
21:55:01.0 (12007845)|METHOD_ENTRY|[1]|01p50000002CIEj|ETLC_ApexBridge_Abstract.ETLC_ApexBridge_Abstract()
21:55:01.0 (12011616)|STATEMENT_EXECUTE|[1]
21:55:01.0 (12015126)|STATEMENT_EXECUTE|[1]
21:55:01.0 (12023306)|METHOD_EXIT|[1]|ETLC_ApexBridge_Abstract
21:55:01.0 (12031968)|CONSTRUCTOR_ENTRY|[EXTERNAL]|01p50000002CIEj|<init>()
21:55:01.0 (12052846)|VARIABLE_SCOPE_BEGIN|[1]|this|ETLC_ApexBridge_Abstract|true|false
21:55:01.0 (12068830)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x61a6f5d8
21:55:01.0 (12084505)|STATEMENT_EXECUTE|[1]
21:55:01.0 (12089124)|CONSTRUCTOR_EXIT|[EXTERNAL]|01p50000002CIEj|<init>()
21:55:01.0 (12094802)|STATEMENT_EXECUTE|[1]
21:55:01.0 (12100225)|HEAP_ALLOCATE|[33]|Bytes:5
21:55:01.0 (12117528)|METHOD_EXIT|[8]||System.Type.newInstance()
21:55:01.0 (12126297)|VARIABLE_SCOPE_BEGIN|[8]|executor|ETLC_ApexBridge_Abstract|true|false
21:55:01.0 (12139867)|VARIABLE_ASSIGNMENT|[8]|executor|{}|0x61a6f5d8
21:55:01.0 (12142417)|STATEMENT_EXECUTE|[9]
21:55:01.0 (12182592)|METHOD_ENTRY|[9]|01p50000002D8iw|BFFFollow_Controller.process(ETLC_ApexBridge_Data)
21:55:01.0 (12208745)|VARIABLE_SCOPE_BEGIN|[3]|this|BFFFollow_Controller|true|false
21:55:01.0 (12223643)|VARIABLE_ASSIGNMENT|[3]|this|{}|0x61a6f5d8
21:55:01.0 (12227938)|VARIABLE_SCOPE_BEGIN|[3]|data|ETLC_ApexBridge_Data|true|false
21:55:01.0 (12255280)|VARIABLE_ASSIGNMENT|[3]|data|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x597c909a
21:55:01.0 (12265242)|HEAP_ALLOCATE|[4]|Bytes:5
21:55:01.0 (12268933)|STATEMENT_EXECUTE|[3]
21:55:01.0 (12270053)|STATEMENT_EXECUTE|[4]
21:55:01.0 (12346630)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x597c909a
21:55:01.0 (12369319)|VARIABLE_ASSIGNMENT|[4]|BFFFollow_Controller.debugFlag|true
21:55:01.0 (12406824)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x597c909a
21:55:01.0 (12419780)|STATEMENT_EXECUTE|[5]
21:55:01.0 (12456191)|USER_DEBUG|[5]|DEBUG|ETLC_ApexBridge_Data:[debug=true, input={"mode":"fetchFollowedUsers"}, isSuccess=null, messages=null, operation=BFFFollow_Controller, output=null, outputFlag=null, records=null]
21:55:01.0 (12463344)|STATEMENT_EXECUTE|[7]
21:55:01.0 (12470086)|HEAP_ALLOCATE|[7]|Bytes:4
21:55:01.0 (12493816)|METHOD_ENTRY|[7]|01p50000002CIEo|ETLC_ApexBridge_Data.getInputValue(String)
21:55:01.0 (12517041)|VARIABLE_SCOPE_BEGIN|[52]|this|ETLC_ApexBridge_Data|true|false
21:55:01.0 (12543897)|VARIABLE_ASSIGNMENT|[52]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x597c909a
21:55:01.0 (12549961)|VARIABLE_SCOPE_BEGIN|[52]|key|String|false|false
21:55:01.0 (12553732)|VARIABLE_ASSIGNMENT|[52]|key|"mode"
21:55:01.0 (12558306)|STATEMENT_EXECUTE|[52]
21:55:01.0 (12559576)|STATEMENT_EXECUTE|[53]
21:55:01.0 (12612733)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x597c909a
21:55:01.0 (12633160)|METHOD_ENTRY|[53]||System.JSON.deserializeUntyped(String)
21:55:01.0 (12854181)|METHOD_EXIT|[53]||System.JSON.deserializeUntyped(String)
21:55:01.0 (12864542)|VARIABLE_SCOPE_BEGIN|[53]|inputMap|Map<String,ANY>|true|false
21:55:01.0 (12890071)|VARIABLE_ASSIGNMENT|[53]|inputMap|{"s":1,"v":{"mode":"fetchFollowedUsers"}}|0x4e12715e
21:55:01.0 (12893138)|STATEMENT_EXECUTE|[54]
21:55:01.0 (12956786)|METHOD_EXIT|[7]|01p50000002CIEo|ETLC_ApexBridge_Data.getInputValue(String)
21:55:01.0 (12963105)|VARIABLE_SCOPE_BEGIN|[7]|mode|String|false|false
21:55:01.0 (12970564)|VARIABLE_ASSIGNMENT|[7]|mode|"fetchFollowedUsers"
21:55:01.0 (12975418)|HEAP_ALLOCATE|[9]|Bytes:18
21:55:01.0 (12999043)|STATEMENT_EXECUTE|[9]
21:55:01.0 (13000856)|STATEMENT_EXECUTE|[10]
21:55:01.0 (13048284)|HEAP_ALLOCATE|[10]|Bytes:85
21:55:01.0 (13060762)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
21:55:01.0 (13062865)|STATEMENT_EXECUTE|[1]
21:55:01.0 (13073021)|SYSTEM_METHOD_EXIT|[1]|UserInfo
21:55:01.0 (13085617)|METHOD_ENTRY|[10]||System.UserInfo.getUserId()
21:55:01.0 (13119692)|METHOD_EXIT|[10]||System.UserInfo.getUserId()
21:55:01.0 (13132650)|HEAP_ALLOCATE|[10]|Bytes:4
21:55:01.0 (13147859)|METHOD_ENTRY|[10]|01p50000002D8iw|BFFFollow_Controller.fetchFollowedUsers(Id)
21:55:01.0 (13156615)|VARIABLE_SCOPE_BEGIN|[20]|this|BFFFollow_Controller|true|false
21:55:01.0 (13170956)|VARIABLE_ASSIGNMENT|[20]|this|{}|0x61a6f5d8
21:55:01.0 (13175768)|VARIABLE_SCOPE_BEGIN|[20]|followedById|Id|false|false
21:55:01.0 (13266353)|VARIABLE_ASSIGNMENT|[20]|followedById|"00550000005cg71AAA"
21:55:01.0 (13277450)|HEAP_ALLOCATE|[21]|Bytes:5
21:55:01.0 (13281116)|STATEMENT_EXECUTE|[20]
21:55:01.0 (13282405)|STATEMENT_EXECUTE|[21]
21:55:01.0 (13290365)|HEAP_ALLOCATE|[21]|Bytes:63
21:55:01.0 (13326824)|HEAP_ALLOCATE|[21]|Bytes:18
21:55:01.0 (13338046)|HEAP_ALLOCATE|[21]|Bytes:9
21:55:01.0 (13347278)|HEAP_ALLOCATE|[21]|Bytes:90
21:55:01.0 (13351884)|VARIABLE_SCOPE_BEGIN|[21]|soql|String|false|false
21:55:01.0 (13360862)|VARIABLE_ASSIGNMENT|[21]|soql|"SELECT FollowedUsers (70 more) ..."
21:55:01.0 (13363306)|STATEMENT_EXECUTE|[22]
21:55:01.0 (13364351)|STATEMENT_EXECUTE|[22]
21:55:01.0 (13370411)|STATEMENT_EXECUTE|[23]
21:55:01.0 (13371408)|STATEMENT_EXECUTE|[23]
21:55:01.0 (13379134)|HEAP_ALLOCATE|[23]|Bytes:24
21:55:01.0 (13385571)|HEAP_ALLOCATE|[23]|Bytes:114
21:55:01.0 (13412841)|USER_DEBUG|[23]|DEBUG|fetchFollowedUsers:soql:SELECT FollowedUsers__c FROM BFFFollow__c WHERE FollowedBy__c='00550000005cg71AAA' limit 1
21:55:01.0 (13420359)|STATEMENT_EXECUTE|[24]
21:55:01.0 (15743776)|HEAP_ALLOCATE|[24]|Bytes:9
21:55:01.0 (15751958)|HEAP_ALLOCATE|[24]|Bytes:29
21:55:01.0 (15755079)|HEAP_ALLOCATE|[24]|Bytes:21
21:55:01.0 (15773214)|METHOD_ENTRY|[7]|01p50000002CIEt|ETLC_SecuredDB.ETLC_SecuredDB()
21:55:01.0 (15776159)|STATEMENT_EXECUTE|[7]
21:55:01.0 (15779887)|STATEMENT_EXECUTE|[7]
21:55:01.0 (15785985)|HEAP_ALLOCATE|[24]|Bytes:5
21:55:01.0 (15798167)|METHOD_EXIT|[7]|ETLC_SecuredDB
21:55:01.0 (15826955)|METHOD_ENTRY|[24]|01p50000002CIEt|ETLC_SecuredDB.query(String)
21:55:01.0 (15848574)|VARIABLE_SCOPE_BEGIN|[10]|SOQL|String|false|false
21:55:01.0 (15857913)|VARIABLE_ASSIGNMENT|[10]|SOQL|"SELECT FollowedUsers (70 more) ..."
21:55:01.0 (15866520)|HEAP_ALLOCATE|[12]|Bytes:5
21:55:01.0 (15870609)|STATEMENT_EXECUTE|[10]
21:55:01.0 (15871825)|STATEMENT_EXECUTE|[12]
21:55:01.0 (16990274)|SOQL_EXECUTE_BEGIN|[12]|Aggregations:0|SELECT FollowedUsers__c FROM BFFFollow__c WHERE FollowedBy__c='00550000005cg71AAA' limit 1
21:55:01.0 (21063094)|SOQL_EXECUTE_END|[12]|Rows:1
21:55:01.0 (21092403)|HEAP_ALLOCATE|[12]|Bytes:8
