37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
16:05:41.0 (545150)|USER_INFO|[EXTERNAL]|00550000005cg71|bfffollow@jr.te|Eastern Standard Time|GMT-04:00
16:05:41.0 (659728)|EXECUTION_STARTED
16:05:41.0 (665969)|CODE_UNIT_STARTED|[EXTERNAL]|aura
16:05:41.0 (1078353)|HEAP_ALLOCATE|[72]|Bytes:3
16:05:41.0 (1152359)|HEAP_ALLOCATE|[77]|Bytes:152
16:05:41.0 (1168308)|HEAP_ALLOCATE|[342]|Bytes:408
16:05:41.0 (1185343)|HEAP_ALLOCATE|[355]|Bytes:408
16:05:41.0 (1200227)|HEAP_ALLOCATE|[467]|Bytes:48
16:05:41.0 (1228533)|HEAP_ALLOCATE|[139]|Bytes:6
16:05:41.0 (1252366)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
16:05:41.0 (1299874)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
16:05:41.0 (2574460)|CODE_UNIT_STARTED|[EXTERNAL]|01p50000002CIEm|ETLC_ApexBridge_Controller.execute
16:05:41.0 (3300227)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
16:05:41.0 (3308492)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
16:05:41.0 (3359012)|METHOD_ENTRY|[1]|01p50000002CIEm|ETLC_ApexBridge_Controller.ETLC_ApexBridge_Controller()
16:05:41.0 (3364989)|STATEMENT_EXECUTE|[1]
16:05:41.0 (3373962)|STATEMENT_EXECUTE|[1]
16:05:41.0 (3404542)|METHOD_EXIT|[1]|ETLC_ApexBridge_Controller
16:05:41.0 (3416394)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
16:05:41.0 (3432248)|SYSTEM_MODE_ENTER|false
16:05:41.0 (3447962)|VARIABLE_SCOPE_BEGIN|[3]|dataJson|String|false|false
16:05:41.0 (3505343)|VARIABLE_ASSIGNMENT|[3]|dataJson|"{\"operation\":\"BFFFol (73 more) ..."
16:05:41.0 (3524626)|STATEMENT_EXECUTE|[3]
16:05:41.0 (3527952)|STATEMENT_EXECUTE|[4]
16:05:41.0 (6435688)|VARIABLE_SCOPE_BEGIN|[4]|data|ETLC_ApexBridge_Data|true|false
16:05:41.0 (6459545)|VARIABLE_ASSIGNMENT|[4]|data|null|
16:05:41.0 (6465827)|STATEMENT_EXECUTE|[5]
16:05:41.0 (6468182)|STATEMENT_EXECUTE|[5]
16:05:41.0 (6469869)|STATEMENT_EXECUTE|[6]
16:05:41.0 (6494196)|HEAP_ALLOCATE|[6]|Bytes:11
16:05:41.0 (6511363)|HEAP_ALLOCATE|[6]|Bytes:248
16:05:41.0 (6517617)|HEAP_ALLOCATE|[6]|Bytes:39
16:05:41.0 (6632560)|METHOD_ENTRY|[2]|01p50000002CIEo|ETLC_ApexBridge_Data.ETLC_ApexBridge_Data()
16:05:41.0 (6638261)|STATEMENT_EXECUTE|[2]
16:05:41.0 (6703994)|STATEMENT_EXECUTE|[2]
16:05:41.0 (6717744)|METHOD_EXIT|[2]|ETLC_ApexBridge_Data
16:05:41.0 (6762564)|METHOD_ENTRY|[6]|01p50000002CIEo|ETLC_ApexBridge_Data.fromJSON(String)
16:05:41.0 (6796744)|VARIABLE_SCOPE_BEGIN|[60]|strJson|String|false|false
16:05:41.0 (6811372)|VARIABLE_ASSIGNMENT|[60]|strJson|"{\"operation\":\"BFFFol (73 more) ..."
16:05:41.0 (6818385)|STATEMENT_EXECUTE|[60]
16:05:41.0 (6820509)|STATEMENT_EXECUTE|[61]
16:05:41.0 (6832415)|HEAP_ALLOCATE|[61]|Bytes:20
16:05:41.0 (6866718)|HEAP_ALLOCATE|[50]|Bytes:5
16:05:41.0 (6904500)|HEAP_ALLOCATE|[56]|Bytes:5
16:05:41.0 (6934890)|HEAP_ALLOCATE|[64]|Bytes:7
16:05:41.0 (7134634)|HEAP_ALLOCATE|[61]|Bytes:24
16:05:41.0 (7154637)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
16:05:41.0 (7159313)|STATEMENT_EXECUTE|[1]
16:05:41.0 (7230901)|SYSTEM_METHOD_EXIT|[1]|Type
16:05:41.0 (7253760)|HEAP_ALLOCATE|[61]|Bytes:8
16:05:41.0 (7285024)|HEAP_ALLOCATE|[61]|Bytes:8
16:05:41.0 (7294678)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
16:05:41.0 (7378081)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x6aa354a3
16:05:41.0 (7386022)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
16:05:41.0 (7608163)|VARIABLE_ASSIGNMENT|[4]|apextype|"ETLC_ApexBridge_Data"|0x50de6f0
16:05:41.0 (7772416)|HEAP_ALLOCATE|[61]|Bytes:8
16:05:41.0 (7822795)|HEAP_ALLOCATE|[61]|Bytes:24
16:05:41.0 (7841413)|SYSTEM_METHOD_ENTRY|[1]|JSON.JSON()
16:05:41.0 (7845528)|STATEMENT_EXECUTE|[1]
16:05:41.0 (7860634)|SYSTEM_METHOD_EXIT|[1]|JSON
16:05:41.0 (7880082)|METHOD_ENTRY|[61]||System.JSON.deserializeStrict(String, System.Type)
16:05:41.0 (8977659)|METHOD_EXIT|[61]||System.JSON.deserializeStrict(String, System.Type)
16:05:41.0 (8991246)|METHOD_EXIT|[6]|01p50000002CIEo|ETLC_ApexBridge_Data.fromJSON(String)
16:05:41.0 (9059632)|VARIABLE_ASSIGNMENT|[6]|data|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x498e251c
16:05:41.0 (9066023)|STATEMENT_EXECUTE|[7]
16:05:41.0 (9077658)|HEAP_ALLOCATE|[7]|Bytes:6
16:05:41.0 (9165930)|HEAP_ALLOCATE|[7]|Bytes:177
16:05:41.0 (9189820)|HEAP_ALLOCATE|[7]|Bytes:183
16:05:41.0 (9221743)|USER_DEBUG|[7]|DEBUG|data::ETLC_ApexBridge_Data:[debug=true, input={"mode":"fetchFollowedUsers"}, isSuccess=null, messages=null, operation=BFFFollow_Controller, output=null, outputFlag=null, records=null]
16:05:41.0 (9235221)|STATEMENT_EXECUTE|[8]
16:05:41.0 (9322913)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x498e251c
16:05:41.0 (9349329)|METHOD_ENTRY|[8]||System.Type.forName(String)
16:05:41.0 (11576687)|METHOD_EXIT|[8]||System.Type.forName(String)
16:05:41.0 (11594555)|METHOD_ENTRY|[8]||System.Type.newInstance()
16:05:41.0 (13243368)|STATEMENT_EXECUTE|[1]
16:05:41.0 (13258764)|HEAP_ALLOCATE|[33]|Bytes:5
16:05:41.0 (13281611)|METHOD_EXIT|[1]|BFFFollow_Controller
16:05:41.0 (13304107)|HEAP_ALLOCATE|[33]|Bytes:4
16:05:41.0 (13323992)|VARIABLE_SCOPE_BEGIN|[1]|this|BFFFollow_Controller|true|false
16:05:41.0 (13352057)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x214c29bd
16:05:41.0 (13364459)|HEAP_ALLOCATE|[33]|Bytes:5
16:05:41.0 (13374380)|HEAP_ALLOCATE|[33]|Bytes:11
16:05:41.0 (13396106)|METHOD_ENTRY|[1]|01p50000002CIEj|ETLC_ApexBridge_Abstract.ETLC_ApexBridge_Abstract()
16:05:41.0 (13399567)|STATEMENT_EXECUTE|[1]
16:05:41.0 (13404828)|STATEMENT_EXECUTE|[1]
16:05:41.0 (13410713)|METHOD_EXIT|[1]|ETLC_ApexBridge_Abstract
16:05:41.0 (13418699)|CONSTRUCTOR_ENTRY|[EXTERNAL]|01p50000002CIEj|<init>()
16:05:41.0 (13454648)|VARIABLE_SCOPE_BEGIN|[1]|this|ETLC_ApexBridge_Abstract|true|false
16:05:41.0 (13472381)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x214c29bd
16:05:41.0 (13492492)|STATEMENT_EXECUTE|[1]
16:05:41.0 (13497150)|CONSTRUCTOR_EXIT|[EXTERNAL]|01p50000002CIEj|<init>()
16:05:41.0 (13502466)|STATEMENT_EXECUTE|[1]
16:05:41.0 (13508076)|HEAP_ALLOCATE|[33]|Bytes:5
16:05:41.0 (13528366)|METHOD_EXIT|[8]||System.Type.newInstance()
16:05:41.0 (13537939)|VARIABLE_SCOPE_BEGIN|[8]|executor|ETLC_ApexBridge_Abstract|true|false
16:05:41.0 (13551826)|VARIABLE_ASSIGNMENT|[8]|executor|{}|0x214c29bd
16:05:41.0 (13554565)|STATEMENT_EXECUTE|[9]
16:05:41.0 (13601184)|METHOD_ENTRY|[9]|01p50000002D8iw|BFFFollow_Controller.process(ETLC_ApexBridge_Data)
16:05:41.0 (13628125)|VARIABLE_SCOPE_BEGIN|[3]|this|BFFFollow_Controller|true|false
16:05:41.0 (13642312)|VARIABLE_ASSIGNMENT|[3]|this|{}|0x214c29bd
16:05:41.0 (13646177)|VARIABLE_SCOPE_BEGIN|[3]|data|ETLC_ApexBridge_Data|true|false
16:05:41.0 (13679482)|VARIABLE_ASSIGNMENT|[3]|data|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x498e251c
16:05:41.0 (13689579)|HEAP_ALLOCATE|[4]|Bytes:5
16:05:41.0 (13693557)|STATEMENT_EXECUTE|[3]
16:05:41.0 (13694761)|STATEMENT_EXECUTE|[4]
16:05:41.0 (13797527)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x498e251c
16:05:41.0 (13827994)|VARIABLE_ASSIGNMENT|[4]|BFFFollow_Controller.debugFlag|true
16:05:41.0 (13869682)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x498e251c
16:05:41.0 (13883927)|STATEMENT_EXECUTE|[5]
16:05:41.0 (13936091)|USER_DEBUG|[5]|DEBUG|ETLC_ApexBridge_Data:[debug=true, input={"mode":"fetchFollowedUsers"}, isSuccess=null, messages=null, operation=BFFFollow_Controller, output=null, outputFlag=null, records=null]
16:05:41.0 (13945187)|STATEMENT_EXECUTE|[7]
16:05:41.0 (13952714)|HEAP_ALLOCATE|[7]|Bytes:4
16:05:41.0 (13979552)|METHOD_ENTRY|[7]|01p50000002CIEo|ETLC_ApexBridge_Data.getInputValue(String)
16:05:41.0 (14003375)|VARIABLE_SCOPE_BEGIN|[52]|this|ETLC_ApexBridge_Data|true|false
16:05:41.0 (14031188)|VARIABLE_ASSIGNMENT|[52]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x498e251c
16:05:41.0 (14036776)|VARIABLE_SCOPE_BEGIN|[52]|key|String|false|false
16:05:41.0 (14043654)|VARIABLE_ASSIGNMENT|[52]|key|"mode"
16:05:41.0 (14048522)|STATEMENT_EXECUTE|[52]
16:05:41.0 (14049885)|STATEMENT_EXECUTE|[53]
16:05:41.0 (14101530)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x498e251c
16:05:41.0 (14125652)|METHOD_ENTRY|[53]||System.JSON.deserializeUntyped(String)
16:05:41.0 (14413737)|METHOD_EXIT|[53]||System.JSON.deserializeUntyped(String)
16:05:41.0 (14424023)|VARIABLE_SCOPE_BEGIN|[53]|inputMap|Map<String,ANY>|true|false
16:05:41.0 (14451919)|VARIABLE_ASSIGNMENT|[53]|inputMap|{"s":1,"v":{"mode":"fetchFollowedUsers"}}|0x467816a
16:05:41.0 (14455558)|STATEMENT_EXECUTE|[54]
16:05:41.0 (14502923)|METHOD_EXIT|[7]|01p50000002CIEo|ETLC_ApexBridge_Data.getInputValue(String)
16:05:41.0 (14509285)|VARIABLE_SCOPE_BEGIN|[7]|mode|String|false|false
16:05:41.0 (14516631)|VARIABLE_ASSIGNMENT|[7]|mode|"fetchFollowedUsers"
16:05:41.0 (14522291)|HEAP_ALLOCATE|[9]|Bytes:18
16:05:41.0 (14545675)|STATEMENT_EXECUTE|[9]
16:05:41.0 (14547639)|STATEMENT_EXECUTE|[10]
16:05:41.0 (14606684)|HEAP_ALLOCATE|[10]|Bytes:85
16:05:41.0 (14622868)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
16:05:41.0 (14626084)|STATEMENT_EXECUTE|[1]
16:05:41.0 (14634134)|SYSTEM_METHOD_EXIT|[1]|UserInfo
16:05:41.0 (14647019)|METHOD_ENTRY|[10]||System.UserInfo.getUserId()
16:05:41.0 (14683212)|METHOD_EXIT|[10]||System.UserInfo.getUserId()
16:05:41.0 (14701319)|HEAP_ALLOCATE|[10]|Bytes:4
16:05:41.0 (14717139)|METHOD_ENTRY|[10]|01p50000002D8iw|BFFFollow_Controller.fetchFollowedUsers(Id)
16:05:41.0 (14723979)|VARIABLE_SCOPE_BEGIN|[20]|this|BFFFollow_Controller|true|false
