37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
23:52:24.0 (407833)|USER_INFO|[EXTERNAL]|00550000005cg71|bfffollow@jr.te|Eastern Standard Time|GMT-04:00
23:52:24.0 (458980)|EXECUTION_STARTED
23:52:24.0 (464765)|CODE_UNIT_STARTED|[EXTERNAL]|aura
23:52:24.0 (797186)|HEAP_ALLOCATE|[72]|Bytes:3
23:52:24.0 (840002)|HEAP_ALLOCATE|[77]|Bytes:152
23:52:24.0 (859491)|HEAP_ALLOCATE|[342]|Bytes:408
23:52:24.0 (886050)|HEAP_ALLOCATE|[355]|Bytes:408
23:52:24.0 (911171)|HEAP_ALLOCATE|[467]|Bytes:48
23:52:24.0 (952804)|HEAP_ALLOCATE|[139]|Bytes:6
23:52:24.0 (992971)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
23:52:24.0 (1016540)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
23:52:24.0 (2030185)|CODE_UNIT_STARTED|[EXTERNAL]|01p50000002CIEm|ETLC_ApexBridge_Controller.execute
23:52:24.0 (2696703)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
23:52:24.0 (2706168)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
23:52:24.0 (2724396)|METHOD_ENTRY|[1]|01p50000002CIEm|ETLC_ApexBridge_Controller.ETLC_ApexBridge_Controller()
23:52:24.0 (2729325)|STATEMENT_EXECUTE|[1]
23:52:24.0 (2734666)|STATEMENT_EXECUTE|[1]
23:52:24.0 (2745018)|METHOD_EXIT|[1]|ETLC_ApexBridge_Controller
23:52:24.0 (2751169)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
23:52:24.0 (2763939)|SYSTEM_MODE_ENTER|false
23:52:24.0 (2780800)|VARIABLE_SCOPE_BEGIN|[3]|dataJson|String|false|false
23:52:24.0 (2829262)|VARIABLE_ASSIGNMENT|[3]|dataJson|"{\"operation\":\"BFFFol (73 more) ..."
23:52:24.0 (2845532)|STATEMENT_EXECUTE|[3]
23:52:24.0 (2848145)|STATEMENT_EXECUTE|[4]
23:52:24.0 (5391734)|VARIABLE_SCOPE_BEGIN|[4]|data|ETLC_ApexBridge_Data|true|false
23:52:24.0 (5410478)|VARIABLE_ASSIGNMENT|[4]|data|null|
23:52:24.0 (5415153)|STATEMENT_EXECUTE|[5]
23:52:24.0 (5417509)|STATEMENT_EXECUTE|[5]
23:52:24.0 (5419126)|STATEMENT_EXECUTE|[6]
23:52:24.0 (5438883)|HEAP_ALLOCATE|[6]|Bytes:11
23:52:24.0 (5452018)|HEAP_ALLOCATE|[6]|Bytes:248
23:52:24.0 (5459437)|HEAP_ALLOCATE|[6]|Bytes:39
23:52:24.0 (5508132)|METHOD_ENTRY|[2]|01p50000002CIEo|ETLC_ApexBridge_Data.ETLC_ApexBridge_Data()
