37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
15:00:26.0 (497067)|USER_INFO|[EXTERNAL]|00550000005cg71|bfffollow@jr.te|Eastern Standard Time|GMT-04:00
15:00:26.0 (561860)|EXECUTION_STARTED
15:00:26.0 (570303)|CODE_UNIT_STARTED|[EXTERNAL]|aura
15:00:26.0 (1022310)|HEAP_ALLOCATE|[72]|Bytes:3
15:00:26.0 (1112838)|HEAP_ALLOCATE|[77]|Bytes:152
15:00:26.0 (1133964)|HEAP_ALLOCATE|[342]|Bytes:408
15:00:26.0 (1161453)|HEAP_ALLOCATE|[355]|Bytes:408
15:00:26.0 (1189138)|HEAP_ALLOCATE|[467]|Bytes:48
15:00:26.0 (1231460)|HEAP_ALLOCATE|[139]|Bytes:6
15:00:26.0 (1276178)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
15:00:26.0 (1332469)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
15:00:26.0 (6999422)|CODE_UNIT_STARTED|[EXTERNAL]|01p50000002CIEm|ETLC_ApexBridge_Controller.execute
15:00:26.0 (7614509)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
15:00:26.0 (7626993)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
15:00:26.0 (7680280)|METHOD_ENTRY|[1]|01p50000002CIEm|ETLC_ApexBridge_Controller.ETLC_ApexBridge_Controller()
15:00:26.0 (7686747)|STATEMENT_EXECUTE|[1]
15:00:26.0 (7694671)|STATEMENT_EXECUTE|[1]
15:00:26.0 (7716589)|METHOD_EXIT|[1]|ETLC_ApexBridge_Controller
15:00:26.0 (7722477)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
15:00:26.0 (7735376)|SYSTEM_MODE_ENTER|false
15:00:26.0 (7861149)|VARIABLE_SCOPE_BEGIN|[3]|dataJson|String|false|false
15:00:26.0 (7981516)|VARIABLE_ASSIGNMENT|[3]|dataJson|"{\"operation\":\"BFFFol (73 more) ..."
15:00:26.0 (7998846)|STATEMENT_EXECUTE|[3]
15:00:26.0 (8000380)|STATEMENT_EXECUTE|[4]
15:00:26.0 (13371510)|VARIABLE_SCOPE_BEGIN|[4]|data|ETLC_ApexBridge_Data|true|false
15:00:26.0 (13401288)|VARIABLE_ASSIGNMENT|[4]|data|null|
15:00:26.0 (13407742)|STATEMENT_EXECUTE|[5]
15:00:26.0 (13410191)|STATEMENT_EXECUTE|[5]
15:00:26.0 (13411157)|STATEMENT_EXECUTE|[6]
15:00:26.0 (13449361)|HEAP_ALLOCATE|[6]|Bytes:11
15:00:26.0 (13461132)|HEAP_ALLOCATE|[6]|Bytes:248
15:00:26.0 (13464504)|HEAP_ALLOCATE|[6]|Bytes:39
15:00:26.0 (13521379)|METHOD_ENTRY|[2]|01p50000002CIEo|ETLC_ApexBridge_Data.ETLC_ApexBridge_Data()
15:00:26.0 (13526117)|STATEMENT_EXECUTE|[2]
15:00:26.0 (13532140)|STATEMENT_EXECUTE|[2]
15:00:26.0 (13542347)|METHOD_EXIT|[2]|ETLC_ApexBridge_Data
15:00:26.0 (13643326)|METHOD_ENTRY|[6]|01p50000002CIEo|ETLC_ApexBridge_Data.fromJSON(String)
15:00:26.0 (13696484)|VARIABLE_SCOPE_BEGIN|[60]|strJson|String|false|false
15:00:26.0 (13715889)|VARIABLE_ASSIGNMENT|[60]|strJson|"{\"operation\":\"BFFFol (73 more) ..."
15:00:26.0 (13721977)|STATEMENT_EXECUTE|[60]
15:00:26.0 (13723442)|STATEMENT_EXECUTE|[61]
15:00:26.0 (13733654)|HEAP_ALLOCATE|[61]|Bytes:20
15:00:26.0 (13788358)|HEAP_ALLOCATE|[50]|Bytes:5
15:00:26.0 (13836790)|HEAP_ALLOCATE|[56]|Bytes:5
15:00:26.0 (13850729)|HEAP_ALLOCATE|[64]|Bytes:7
15:00:26.0 (14020097)|HEAP_ALLOCATE|[61]|Bytes:24
15:00:26.0 (14033538)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
15:00:26.0 (14036245)|STATEMENT_EXECUTE|[1]
15:00:26.0 (14045372)|SYSTEM_METHOD_EXIT|[1]|Type
15:00:26.0 (14051682)|HEAP_ALLOCATE|[61]|Bytes:8
15:00:26.0 (14073612)|HEAP_ALLOCATE|[61]|Bytes:8
15:00:26.0 (14079864)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
15:00:26.0 (14121748)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x4a8a626c
15:00:26.0 (14125636)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
15:00:26.0 (14261459)|VARIABLE_ASSIGNMENT|[4]|apextype|"ETLC_ApexBridge_Data"|0x624528cf
15:00:26.0 (14361284)|HEAP_ALLOCATE|[61]|Bytes:8
15:00:26.0 (14403999)|HEAP_ALLOCATE|[61]|Bytes:24
15:00:26.0 (14413744)|SYSTEM_METHOD_ENTRY|[1]|JSON.JSON()
15:00:26.0 (14415877)|STATEMENT_EXECUTE|[1]
15:00:26.0 (14423148)|SYSTEM_METHOD_EXIT|[1]|JSON
15:00:26.0 (14441149)|METHOD_ENTRY|[61]||System.JSON.deserializeStrict(String, System.Type)
15:00:26.0 (15135712)|METHOD_EXIT|[61]||System.JSON.deserializeStrict(String, System.Type)
15:00:26.0 (15148846)|METHOD_EXIT|[6]|01p50000002CIEo|ETLC_ApexBridge_Data.fromJSON(String)
15:00:26.0 (15209726)|VARIABLE_ASSIGNMENT|[6]|data|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x120bdf52
15:00:26.0 (15215922)|STATEMENT_EXECUTE|[7]
15:00:26.0 (15226317)|HEAP_ALLOCATE|[7]|Bytes:6
15:00:26.0 (15308704)|HEAP_ALLOCATE|[7]|Bytes:177
15:00:26.0 (15331908)|HEAP_ALLOCATE|[7]|Bytes:183
15:00:26.0 (15370113)|USER_DEBUG|[7]|DEBUG|data::ETLC_ApexBridge_Data:[debug=true, input={"mode":"fetchFollowedUsers"}, isSuccess=null, messages=null, operation=BFFFollow_Controller, output=null, outputFlag=null, records=null]
15:00:26.0 (15379792)|STATEMENT_EXECUTE|[8]
15:00:26.0 (15439068)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x120bdf52
15:00:26.0 (15460621)|METHOD_ENTRY|[8]||System.Type.forName(String)
15:00:26.0 (17557196)|METHOD_EXIT|[8]||System.Type.forName(String)
15:00:26.0 (17580024)|METHOD_ENTRY|[8]||System.Type.newInstance()
15:00:26.0 (19399062)|STATEMENT_EXECUTE|[1]
15:00:26.0 (19416220)|HEAP_ALLOCATE|[33]|Bytes:5
15:00:26.0 (19436315)|METHOD_EXIT|[1]|BFFFollow_Controller
15:00:26.0 (19455278)|HEAP_ALLOCATE|[33]|Bytes:4
15:00:26.0 (19469304)|VARIABLE_SCOPE_BEGIN|[1]|this|BFFFollow_Controller|true|false
15:00:26.0 (19495458)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4428404e
15:00:26.0 (19504282)|HEAP_ALLOCATE|[33]|Bytes:5
15:00:26.0 (19512972)|HEAP_ALLOCATE|[33]|Bytes:11
15:00:26.0 (19534118)|METHOD_ENTRY|[1]|01p50000002CIEj|ETLC_ApexBridge_Abstract.ETLC_ApexBridge_Abstract()
15:00:26.0 (19537671)|STATEMENT_EXECUTE|[1]
15:00:26.0 (19541526)|STATEMENT_EXECUTE|[1]
15:00:26.0 (19546435)|METHOD_EXIT|[1]|ETLC_ApexBridge_Abstract
15:00:26.0 (19554274)|CONSTRUCTOR_ENTRY|[EXTERNAL]|01p50000002CIEj|<init>()
15:00:26.0 (19576547)|VARIABLE_SCOPE_BEGIN|[1]|this|ETLC_ApexBridge_Abstract|true|false
15:00:26.0 (19591695)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4428404e
15:00:26.0 (19608071)|STATEMENT_EXECUTE|[1]
15:00:26.0 (19612767)|CONSTRUCTOR_EXIT|[EXTERNAL]|01p50000002CIEj|<init>()
15:00:26.0 (19618022)|STATEMENT_EXECUTE|[1]
15:00:26.0 (19623276)|HEAP_ALLOCATE|[33]|Bytes:5
15:00:26.0 (19641892)|METHOD_EXIT|[8]||System.Type.newInstance()
15:00:26.0 (19652831)|VARIABLE_SCOPE_BEGIN|[8]|executor|ETLC_ApexBridge_Abstract|true|false
15:00:26.0 (19671173)|VARIABLE_ASSIGNMENT|[8]|executor|{}|0x4428404e
15:00:26.0 (19674306)|STATEMENT_EXECUTE|[9]
15:00:26.0 (19721939)|METHOD_ENTRY|[9]|01p50000002D8iw|BFFFollow_Controller.process(ETLC_ApexBridge_Data)
15:00:26.0 (19749728)|VARIABLE_SCOPE_BEGIN|[3]|this|BFFFollow_Controller|true|false
15:00:26.0 (19763769)|VARIABLE_ASSIGNMENT|[3]|this|{}|0x4428404e
15:00:26.0 (19767892)|VARIABLE_SCOPE_BEGIN|[3]|data|ETLC_ApexBridge_Data|true|false
15:00:26.0 (19799948)|VARIABLE_ASSIGNMENT|[3]|data|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x120bdf52
15:00:26.0 (19809410)|HEAP_ALLOCATE|[4]|Bytes:5
15:00:26.0 (19813571)|STATEMENT_EXECUTE|[3]
15:00:26.0 (19814865)|STATEMENT_EXECUTE|[4]
15:00:26.0 (19894152)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x120bdf52
15:00:26.0 (19919669)|VARIABLE_ASSIGNMENT|[4]|BFFFollow_Controller.debugFlag|true
15:00:26.0 (19956714)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x120bdf52
15:00:26.0 (19971192)|STATEMENT_EXECUTE|[5]
15:00:26.0 (20014259)|USER_DEBUG|[5]|DEBUG|ETLC_ApexBridge_Data:[debug=true, input={"mode":"fetchFollowedUsers"}, isSuccess=null, messages=null, operation=BFFFollow_Controller, output=null, outputFlag=null, records=null]
15:00:26.0 (20024135)|STATEMENT_EXECUTE|[7]
15:00:26.0 (20031781)|HEAP_ALLOCATE|[7]|Bytes:4
15:00:26.0 (20057075)|METHOD_ENTRY|[7]|01p50000002CIEo|ETLC_ApexBridge_Data.getInputValue(String)
15:00:26.0 (20081278)|VARIABLE_SCOPE_BEGIN|[52]|this|ETLC_ApexBridge_Data|true|false
15:00:26.0 (20107643)|VARIABLE_ASSIGNMENT|[52]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x120bdf52
15:00:26.0 (20113732)|VARIABLE_SCOPE_BEGIN|[52]|key|String|false|false
15:00:26.0 (20117841)|VARIABLE_ASSIGNMENT|[52]|key|"mode"
15:00:26.0 (20121878)|STATEMENT_EXECUTE|[52]
15:00:26.0 (20123298)|STATEMENT_EXECUTE|[53]
15:00:26.0 (20175151)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x120bdf52
15:00:26.0 (20198611)|METHOD_ENTRY|[53]||System.JSON.deserializeUntyped(String)
15:00:26.0 (20543243)|METHOD_EXIT|[53]||System.JSON.deserializeUntyped(String)
15:00:26.0 (20553390)|VARIABLE_SCOPE_BEGIN|[53]|inputMap|Map<String,ANY>|true|false
15:00:26.0 (20580610)|VARIABLE_ASSIGNMENT|[53]|inputMap|{"s":1,"v":{"mode":"fetchFollowedUsers"}}|0x148728f4
15:00:26.0 (20584371)|STATEMENT_EXECUTE|[54]
15:00:26.0 (20655123)|METHOD_EXIT|[7]|01p50000002CIEo|ETLC_ApexBridge_Data.getInputValue(String)
15:00:26.0 (20662303)|VARIABLE_SCOPE_BEGIN|[7]|mode|String|false|false
15:00:26.0 (20670075)|VARIABLE_ASSIGNMENT|[7]|mode|"fetchFollowedUsers"
15:00:26.0 (20675372)|HEAP_ALLOCATE|[9]|Bytes:18
15:00:26.0 (20707188)|STATEMENT_EXECUTE|[9]
15:00:26.0 (20709267)|STATEMENT_EXECUTE|[10]
15:00:26.0 (20761910)|HEAP_ALLOCATE|[10]|Bytes:85
15:00:26.0 (20773632)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
15:00:26.0 (20775783)|STATEMENT_EXECUTE|[1]
15:00:26.0 (20783911)|SYSTEM_METHOD_EXIT|[1]|UserInfo
15:00:26.0 (20796639)|METHOD_ENTRY|[10]||System.UserInfo.getUserId()
15:00:26.0 (20831514)|METHOD_EXIT|[10]||System.UserInfo.getUserId()
15:00:26.0 (20849365)|HEAP_ALLOCATE|[10]|Bytes:4
15:00:26.0 (20864743)|METHOD_ENTRY|[10]|01p50000002D8iw|BFFFollow_Controller.fetchFollowedUsers(Id)
15:00:26.0 (20873009)|VARIABLE_SCOPE_BEGIN|[20]|this|BFFFollow_Controller|true|false
