37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
21:03:40.0 (411913)|USER_INFO|[EXTERNAL]|00550000005cg71|bfffollow@jr.te|Eastern Standard Time|GMT-04:00
21:03:40.0 (455187)|EXECUTION_STARTED
21:03:40.0 (459682)|CODE_UNIT_STARTED|[EXTERNAL]|aura
21:03:40.0 (809317)|HEAP_ALLOCATE|[72]|Bytes:3
21:03:40.0 (847237)|HEAP_ALLOCATE|[77]|Bytes:152
21:03:40.0 (862291)|HEAP_ALLOCATE|[342]|Bytes:408
21:03:40.0 (878264)|HEAP_ALLOCATE|[355]|Bytes:408
21:03:40.0 (893208)|HEAP_ALLOCATE|[467]|Bytes:48
21:03:40.0 (918271)|HEAP_ALLOCATE|[139]|Bytes:6
21:03:40.0 (937379)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
21:03:40.0 (956619)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
21:03:40.0 (1823106)|CODE_UNIT_STARTED|[EXTERNAL]|01p50000002CIEm|ETLC_ApexBridge_Controller.execute
21:03:40.0 (2525998)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
21:03:40.0 (2533198)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
21:03:40.0 (2550687)|METHOD_ENTRY|[1]|01p50000002CIEm|ETLC_ApexBridge_Controller.ETLC_ApexBridge_Controller()
21:03:40.0 (2555193)|STATEMENT_EXECUTE|[1]
21:03:40.0 (2560273)|STATEMENT_EXECUTE|[1]
21:03:40.0 (2567049)|METHOD_EXIT|[1]|ETLC_ApexBridge_Controller
21:03:40.0 (2571706)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
21:03:40.0 (2580585)|SYSTEM_MODE_ENTER|false
21:03:40.0 (2592459)|VARIABLE_SCOPE_BEGIN|[3]|dataJson|String|false|false
21:03:40.0 (2632249)|VARIABLE_ASSIGNMENT|[3]|dataJson|"{\"operation\":\"BFFFol (73 more) ..."
21:03:40.0 (2644322)|STATEMENT_EXECUTE|[3]
21:03:40.0 (2645709)|STATEMENT_EXECUTE|[4]
21:03:40.0 (4587610)|VARIABLE_SCOPE_BEGIN|[4]|data|ETLC_ApexBridge_Data|true|false
21:03:40.0 (4601147)|VARIABLE_ASSIGNMENT|[4]|data|null|
21:03:40.0 (4603883)|STATEMENT_EXECUTE|[5]
21:03:40.0 (4605098)|STATEMENT_EXECUTE|[5]
21:03:40.0 (4606004)|STATEMENT_EXECUTE|[6]
21:03:40.0 (4620703)|HEAP_ALLOCATE|[6]|Bytes:11
21:03:40.0 (4626792)|HEAP_ALLOCATE|[6]|Bytes:248
21:03:40.0 (4629597)|HEAP_ALLOCATE|[6]|Bytes:39
21:03:40.0 (4668830)|METHOD_ENTRY|[2]|01p50000002CIEo|ETLC_ApexBridge_Data.ETLC_ApexBridge_Data()
21:03:40.0 (4672433)|STATEMENT_EXECUTE|[2]
21:03:40.0 (4676582)|STATEMENT_EXECUTE|[2]
21:03:40.0 (4682439)|METHOD_EXIT|[2]|ETLC_ApexBridge_Data
21:03:40.0 (4718071)|METHOD_ENTRY|[6]|01p50000002CIEo|ETLC_ApexBridge_Data.fromJSON(String)
21:03:40.0 (4744197)|VARIABLE_SCOPE_BEGIN|[60]|strJson|String|false|false
21:03:40.0 (4754489)|VARIABLE_ASSIGNMENT|[60]|strJson|"{\"operation\":\"BFFFol (73 more) ..."
21:03:40.0 (4758802)|STATEMENT_EXECUTE|[60]
21:03:40.0 (4760033)|STATEMENT_EXECUTE|[61]
21:03:40.0 (4768793)|HEAP_ALLOCATE|[61]|Bytes:20
21:03:40.0 (4788337)|HEAP_ALLOCATE|[50]|Bytes:5
21:03:40.0 (4808526)|HEAP_ALLOCATE|[56]|Bytes:5
21:03:40.0 (4816679)|HEAP_ALLOCATE|[64]|Bytes:7
21:03:40.0 (4914559)|HEAP_ALLOCATE|[61]|Bytes:24
21:03:40.0 (4929103)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
