37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
21:32:40.0 (347976)|USER_INFO|[EXTERNAL]|00550000005cg71|bfffollow@jr.te|Eastern Standard Time|GMT-04:00
21:32:40.0 (386579)|EXECUTION_STARTED
21:32:40.0 (391055)|CODE_UNIT_STARTED|[EXTERNAL]|aura
21:32:40.0 (697720)|HEAP_ALLOCATE|[72]|Bytes:3
21:32:40.0 (733680)|HEAP_ALLOCATE|[77]|Bytes:152
21:32:40.0 (748825)|HEAP_ALLOCATE|[342]|Bytes:408
21:32:40.0 (765284)|HEAP_ALLOCATE|[355]|Bytes:408
21:32:40.0 (780077)|HEAP_ALLOCATE|[467]|Bytes:48
21:32:40.0 (806328)|HEAP_ALLOCATE|[139]|Bytes:6
21:32:40.0 (829850)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
21:32:40.0 (846387)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
21:32:40.0 (1676268)|CODE_UNIT_STARTED|[EXTERNAL]|01p50000002CIEm|ETLC_ApexBridge_Controller.execute
21:32:40.0 (1833419)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
21:32:40.0 (1840679)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
21:32:40.0 (1855705)|METHOD_ENTRY|[1]|01p50000002CIEm|ETLC_ApexBridge_Controller.ETLC_ApexBridge_Controller()
21:32:40.0 (1860718)|STATEMENT_EXECUTE|[1]
21:32:40.0 (1867080)|STATEMENT_EXECUTE|[1]
21:32:40.0 (1874386)|METHOD_EXIT|[1]|ETLC_ApexBridge_Controller
21:32:40.0 (1879764)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
21:32:40.0 (1904259)|SYSTEM_MODE_ENTER|false
21:32:40.0 (1920792)|VARIABLE_SCOPE_BEGIN|[3]|dataJson|String|false|false
