37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
15:00:56.0 (599976)|USER_INFO|[EXTERNAL]|00550000005cg71|bfffollow@jr.te|Eastern Standard Time|GMT-04:00
15:00:56.0 (653947)|EXECUTION_STARTED
15:00:56.0 (660281)|CODE_UNIT_STARTED|[EXTERNAL]|aura
15:00:56.0 (1056412)|HEAP_ALLOCATE|[72]|Bytes:3
15:00:56.0 (1158935)|HEAP_ALLOCATE|[77]|Bytes:152
15:00:56.0 (1181469)|HEAP_ALLOCATE|[342]|Bytes:408
15:00:56.0 (1209925)|HEAP_ALLOCATE|[355]|Bytes:408
15:00:56.0 (1236972)|HEAP_ALLOCATE|[467]|Bytes:48
15:00:56.0 (1330589)|HEAP_ALLOCATE|[139]|Bytes:6
15:00:56.0 (1369404)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
15:00:56.0 (1419240)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
15:00:56.0 (2897851)|CODE_UNIT_STARTED|[EXTERNAL]|01p50000002CIEm|ETLC_ApexBridge_Controller.execute
15:00:56.0 (3600287)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
15:00:56.0 (3610889)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
15:00:56.0 (3658807)|METHOD_ENTRY|[1]|01p50000002CIEm|ETLC_ApexBridge_Controller.ETLC_ApexBridge_Controller()
15:00:56.0 (3664978)|STATEMENT_EXECUTE|[1]
15:00:56.0 (3673458)|STATEMENT_EXECUTE|[1]
15:00:56.0 (3714233)|METHOD_EXIT|[1]|ETLC_ApexBridge_Controller
15:00:56.0 (3722621)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
15:00:56.0 (3733985)|SYSTEM_MODE_ENTER|false
15:00:56.0 (3921537)|VARIABLE_SCOPE_BEGIN|[3]|dataJson|String|false|false
15:00:56.0 (4084444)|VARIABLE_ASSIGNMENT|[3]|dataJson|"{\"operation\":\"BFFFol (73 more) ..."
15:00:56.0 (4102753)|STATEMENT_EXECUTE|[3]
15:00:56.0 (4105514)|STATEMENT_EXECUTE|[4]
15:00:56.0 (6944205)|VARIABLE_SCOPE_BEGIN|[4]|data|ETLC_ApexBridge_Data|true|false
15:00:56.0 (6968012)|VARIABLE_ASSIGNMENT|[4]|data|null|
15:00:56.0 (6973248)|STATEMENT_EXECUTE|[5]
15:00:56.0 (6975628)|STATEMENT_EXECUTE|[5]
15:00:56.0 (6977874)|STATEMENT_EXECUTE|[6]
15:00:56.0 (7001021)|HEAP_ALLOCATE|[6]|Bytes:11
15:00:56.0 (7013561)|HEAP_ALLOCATE|[6]|Bytes:248
15:00:56.0 (7019054)|HEAP_ALLOCATE|[6]|Bytes:39
15:00:56.0 (7077175)|METHOD_ENTRY|[2]|01p50000002CIEo|ETLC_ApexBridge_Data.ETLC_ApexBridge_Data()
15:00:56.0 (7082799)|STATEMENT_EXECUTE|[2]
15:00:56.0 (7088698)|STATEMENT_EXECUTE|[2]
15:00:56.0 (7099889)|METHOD_EXIT|[2]|ETLC_ApexBridge_Data
15:00:56.0 (7193223)|METHOD_ENTRY|[6]|01p50000002CIEo|ETLC_ApexBridge_Data.fromJSON(String)
15:00:56.0 (7225677)|VARIABLE_SCOPE_BEGIN|[60]|strJson|String|false|false
15:00:56.0 (7240580)|VARIABLE_ASSIGNMENT|[60]|strJson|"{\"operation\":\"BFFFol (73 more) ..."
15:00:56.0 (7245928)|STATEMENT_EXECUTE|[60]
15:00:56.0 (7247490)|STATEMENT_EXECUTE|[61]
15:00:56.0 (7256564)|HEAP_ALLOCATE|[61]|Bytes:20
15:00:56.0 (7279283)|HEAP_ALLOCATE|[50]|Bytes:5
15:00:56.0 (7300625)|HEAP_ALLOCATE|[56]|Bytes:5
15:00:56.0 (7309092)|HEAP_ALLOCATE|[64]|Bytes:7
15:00:56.0 (7411122)|HEAP_ALLOCATE|[61]|Bytes:24
15:00:56.0 (7423705)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
15:00:56.0 (7426250)|STATEMENT_EXECUTE|[1]
15:00:56.0 (7434805)|SYSTEM_METHOD_EXIT|[1]|Type
15:00:56.0 (7440555)|HEAP_ALLOCATE|[61]|Bytes:8
15:00:56.0 (7466203)|HEAP_ALLOCATE|[61]|Bytes:8
15:00:56.0 (7470938)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
15:00:56.0 (7510258)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x38e78e9
15:00:56.0 (7514074)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
15:00:56.0 (7645350)|VARIABLE_ASSIGNMENT|[4]|apextype|"ETLC_ApexBridge_Data"|0x26d139f3
15:00:56.0 (7735462)|HEAP_ALLOCATE|[61]|Bytes:8
15:00:56.0 (7776315)|HEAP_ALLOCATE|[61]|Bytes:24
15:00:56.0 (7786853)|SYSTEM_METHOD_ENTRY|[1]|JSON.JSON()
15:00:56.0 (7788993)|STATEMENT_EXECUTE|[1]
15:00:56.0 (7796051)|SYSTEM_METHOD_EXIT|[1]|JSON
15:00:56.0 (7820739)|METHOD_ENTRY|[61]||System.JSON.deserializeStrict(String, System.Type)
15:00:56.0 (8457538)|METHOD_EXIT|[61]||System.JSON.deserializeStrict(String, System.Type)
15:00:56.0 (8470063)|METHOD_EXIT|[6]|01p50000002CIEo|ETLC_ApexBridge_Data.fromJSON(String)
15:00:56.0 (8534698)|VARIABLE_ASSIGNMENT|[6]|data|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x201b6958
15:00:56.0 (8539881)|STATEMENT_EXECUTE|[7]
15:00:56.0 (8550164)|HEAP_ALLOCATE|[7]|Bytes:6
15:00:56.0 (8639197)|HEAP_ALLOCATE|[7]|Bytes:177
15:00:56.0 (8664742)|HEAP_ALLOCATE|[7]|Bytes:183
15:00:56.0 (8706123)|USER_DEBUG|[7]|DEBUG|data::ETLC_ApexBridge_Data:[debug=true, input={"mode":"fetchFollowedUsers"}, isSuccess=null, messages=null, operation=BFFFollow_Controller, output=null, outputFlag=null, records=null]
15:00:56.0 (8715287)|STATEMENT_EXECUTE|[8]
15:00:56.0 (8776603)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x201b6958
15:00:56.0 (8800905)|METHOD_ENTRY|[8]||System.Type.forName(String)
15:00:56.0 (10699008)|METHOD_EXIT|[8]||System.Type.forName(String)
15:00:56.0 (10718049)|METHOD_ENTRY|[8]||System.Type.newInstance()
15:00:56.0 (12078275)|STATEMENT_EXECUTE|[1]
15:00:56.0 (12090778)|HEAP_ALLOCATE|[33]|Bytes:5
15:00:56.0 (12104911)|METHOD_EXIT|[1]|BFFFollow_Controller
15:00:56.0 (12121882)|HEAP_ALLOCATE|[33]|Bytes:4
15:00:56.0 (12129061)|VARIABLE_SCOPE_BEGIN|[1]|this|BFFFollow_Controller|true|false
15:00:56.0 (12151473)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x5bb50833
15:00:56.0 (12160226)|HEAP_ALLOCATE|[33]|Bytes:5
15:00:56.0 (12168343)|HEAP_ALLOCATE|[33]|Bytes:11
15:00:56.0 (12185637)|METHOD_ENTRY|[1]|01p50000002CIEj|ETLC_ApexBridge_Abstract.ETLC_ApexBridge_Abstract()
15:00:56.0 (12188468)|STATEMENT_EXECUTE|[1]
15:00:56.0 (12192254)|STATEMENT_EXECUTE|[1]
15:00:56.0 (12197969)|METHOD_EXIT|[1]|ETLC_ApexBridge_Abstract
15:00:56.0 (12205020)|CONSTRUCTOR_ENTRY|[EXTERNAL]|01p50000002CIEj|<init>()
15:00:56.0 (12224039)|VARIABLE_SCOPE_BEGIN|[1]|this|ETLC_ApexBridge_Abstract|true|false
15:00:56.0 (12239556)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x5bb50833
15:00:56.0 (12257164)|STATEMENT_EXECUTE|[1]
15:00:56.0 (12261573)|CONSTRUCTOR_EXIT|[EXTERNAL]|01p50000002CIEj|<init>()
15:00:56.0 (12267185)|STATEMENT_EXECUTE|[1]
15:00:56.0 (12272525)|HEAP_ALLOCATE|[33]|Bytes:5
15:00:56.0 (12289874)|METHOD_EXIT|[8]||System.Type.newInstance()
15:00:56.0 (12298652)|VARIABLE_SCOPE_BEGIN|[8]|executor|ETLC_ApexBridge_Abstract|true|false
15:00:56.0 (12313540)|VARIABLE_ASSIGNMENT|[8]|executor|{}|0x5bb50833
15:00:56.0 (12316526)|STATEMENT_EXECUTE|[9]
15:00:56.0 (12358292)|METHOD_ENTRY|[9]|01p50000002D8iw|BFFFollow_Controller.process(ETLC_ApexBridge_Data)
15:00:56.0 (12385358)|VARIABLE_SCOPE_BEGIN|[3]|this|BFFFollow_Controller|true|false
15:00:56.0 (12400032)|VARIABLE_ASSIGNMENT|[3]|this|{}|0x5bb50833
15:00:56.0 (12403358)|VARIABLE_SCOPE_BEGIN|[3]|data|ETLC_ApexBridge_Data|true|false
15:00:56.0 (12432575)|VARIABLE_ASSIGNMENT|[3]|data|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x201b6958
15:00:56.0 (12442746)|HEAP_ALLOCATE|[4]|Bytes:5
15:00:56.0 (12447051)|STATEMENT_EXECUTE|[3]
15:00:56.0 (12448430)|STATEMENT_EXECUTE|[4]
15:00:56.0 (12526399)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"debug":true,"input":"{\"mode\":\"fetchFollow (9 more) ...","operation":"BFFFollow_Controller"}|0x201b6958
