37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
20:24:29.0 (379103)|USER_INFO|[EXTERNAL]|00550000005cg71|bfffollow@jr.te|Eastern Standard Time|GMT-04:00
20:24:29.0 (414781)|EXECUTION_STARTED
20:24:29.0 (418983)|CODE_UNIT_STARTED|[EXTERNAL]|aura
20:24:29.0 (764774)|HEAP_ALLOCATE|[72]|Bytes:3
20:24:29.0 (845748)|HEAP_ALLOCATE|[77]|Bytes:152
20:24:29.0 (861319)|HEAP_ALLOCATE|[342]|Bytes:408
20:24:29.0 (877095)|HEAP_ALLOCATE|[355]|Bytes:408
20:24:29.0 (891449)|HEAP_ALLOCATE|[467]|Bytes:48
20:24:29.0 (919956)|HEAP_ALLOCATE|[139]|Bytes:6
20:24:29.0 (942572)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
20:24:29.0 (985334)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
20:24:29.0 (1872944)|CODE_UNIT_STARTED|[EXTERNAL]|01p50000002CIEm|ETLC_ApexBridge_Controller.execute
20:24:29.0 (2013297)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
20:24:29.0 (2020692)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
20:24:29.0 (2035506)|METHOD_ENTRY|[1]|01p50000002CIEm|ETLC_ApexBridge_Controller.ETLC_ApexBridge_Controller()
20:24:29.0 (2039317)|STATEMENT_EXECUTE|[1]
20:24:29.0 (2044226)|STATEMENT_EXECUTE|[1]
20:24:29.0 (2051754)|METHOD_EXIT|[1]|ETLC_ApexBridge_Controller
20:24:29.0 (2055724)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:93
20:24:29.0 (2065709)|SYSTEM_MODE_ENTER|false
20:24:29.0 (2079240)|VARIABLE_SCOPE_BEGIN|[3]|dataJson|String|false|false
20:24:29.0 (2112910)|VARIABLE_ASSIGNMENT|[3]|dataJson|"{\"operation\":\"BFFFol (73 more) ..."
20:24:29.0 (2125732)|STATEMENT_EXECUTE|[3]
20:24:29.0 (2127431)|STATEMENT_EXECUTE|[4]
20:24:29.0 (4011675)|VARIABLE_SCOPE_BEGIN|[4]|data|ETLC_ApexBridge_Data|true|false
20:24:29.0 (4025856)|VARIABLE_ASSIGNMENT|[4]|data|null|
20:24:29.0 (4028575)|STATEMENT_EXECUTE|[5]
20:24:29.0 (4029906)|STATEMENT_EXECUTE|[5]
20:24:29.0 (4030801)|STATEMENT_EXECUTE|[6]
20:24:29.0 (4045665)|HEAP_ALLOCATE|[6]|Bytes:11
20:24:29.0 (4053086)|HEAP_ALLOCATE|[6]|Bytes:248
20:24:29.0 (4055898)|HEAP_ALLOCATE|[6]|Bytes:39
20:24:29.0 (4090412)|METHOD_ENTRY|[2]|01p50000002CIEo|ETLC_ApexBridge_Data.ETLC_ApexBridge_Data()
20:24:29.0 (4093345)|STATEMENT_EXECUTE|[2]
20:24:29.0 (4096940)|STATEMENT_EXECUTE|[2]
